	category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	enrichment	metric
175	Process	GO:0048585	37	1636	9606	CD74,CAV2,VTN,WFS1,BST2,SYNJ2BP,NT5E,ITGAV,SAMHD1,NDUFS3,ICAM1,CERS2,PHIP,EGFR,SERPING1,ITGA1,CD109,F2,CPNE1,CHMP6,SMCHD1,FBLN1,FAS,IFI16,GNAI3,GBP1,LPAR1,EPHB2,PSMB8,HLA-E,HLA-A,NLRX1,CHID1,HLA-B,H2AFY,SOD2,RNF213	CD74,CAV2,VTN,WFS1,BST2,SYNJ2BP,NT5E,ITGAV,SAMHD1,NDUFS3,ICAM1,CERS2,PHIP,EGFR,SERPING1,ITGA1,CD109,F2,CPNE1,CHMP6,SMCHD1,FBLN1,FAS,IFI16,GNAI3,GBP1,LPAR1,EPHB2,PSMB8,HLA-E,HLA-A,NLRX1,CHID1,HLA-B,H2AFY,SOD2,RNF213	1.18e-05	0.0019	Negative regulation of response to stimulus	2.721246399047171	-0.27550061077185106	-0.749705044998196
176	Process	GO:0046718	8	95	9606	CAV2,NECTIN2,ITGAV,ICAM1,EGFR,ITGA5,ITGA2,XPR1	CAV2,PVRL2,ITGAV,ICAM1,EGFR,ITGA5,ITGA2,XPR1	1.32e-05	0.002	Viral entry into host cell	2.6989700043360187	0.29544734619955393	0.7974035252532753
177	Process	GO:0071345	27	1013	9606	CD74,BST2,LMNB1,SAMHD1,ICAM1,PML,SMARCA5,STAT2,BCAT2,OAS2,FAS,IFI16,GBP5,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,STXBP1,PSMB8,HLA-C,HLA-E,HLA-A,HLA-B,PNPT1,SOD2	CD74,BST2,LMNB1,SAMHD1,ICAM1,PML,SMARCA5,STAT2,BCAT2,OAS2,FAS,IFI16,GBP5,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,STXBP1,PSMB8,HLA-C,HLA-E,HLA-A,HLA-B,PNPT1,SOD2	1.36e-05	0.002	Cellular response to cytokine stimulus	2.6989700043360187	-0.204164716704835	-0.5510344463301106
178	Process	GO:0002444	18	516	9606	PGRMC1,GLA,CD97,BST2,ITGAV,LAMTOR1,F2,CPNE1,RAP2B,C6orf120,S100A13,CTSS,HLA-C,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	PGRMC1,GLA,CD97,BST2,ITGAV,LAMTOR1,F2,CPNE1,RAP2B,C6orf120,S100A13,CTSS,HLA-C,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	1.49e-05	0.0022	Myeloid leukocyte mediated immunity	2.657577319177794	-0.08729623202744713	-0.23199648628582561
179	Process	GO:0061024	23	796	9606	CAV2,MTX2,LMAN1,NECTIN2,EGFR,RFT1,CHMP6,RFTN1,TAP1,AGK,F5,ATP1B1,RAB13,GNAI3,STX16,APOOL,STXBP1,PEF1,EPHB2,TAP2,FLOT1,ANO6,ABCB1	CAV2,MTX2,LMAN1,PVRL2,EGFR,RFT1,CHMP6,RFTN1,TAP1,AGK,F5,ATP1B1,RAB13,GNAI3,STX16,APOOL,STXBP1,PEF1,EPHB2,TAP2,FLOT1,ANO6,ABCB1	1.85e-05	0.0027	Membrane organization	2.5686362358410126	-0.169104267223618	-0.43436734842592684
180	Process	GO:0034097	28	1101	9606	CD74,BST2,RYDEN,LMNB1,SAMHD1,ICAM1,PML,SMARCA5,STAT2,BCAT2,OAS2,FAS,IFI16,GBP5,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,STXBP1,PSMB8,HLA-C,HLA-E,HLA-A,HLA-B,PNPT1,SOD2	CD74,BST2,C19orf66,LMNB1,SAMHD1,ICAM1,PML,SMARCA5,STAT2,BCAT2,OAS2,FAS,IFI16,GBP5,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,STXBP1,PSMB8,HLA-C,HLA-E,HLA-A,HLA-B,PNPT1,SOD2	2.14e-05	0.0031	Response to cytokine	2.5086383061657274	-0.22454832313307438	-0.5633105249969101
181	Process	GO:0002486	3	3	9606	HLA-C,HLA-A,HLA-B	HLA-C,HLA-A,HLA-B	2.24e-05	0.0032	Antigen processing and presentation of endogenous peptide antigen via mhc class i via er pathway, tap-independent	2.494850021680094	1.3700809644964582	3.418146523977473
182	Process	GO:0002478	10	174	9606	CD74,ITGAV,TAP1,CTSS,PSMB8,TAP2,HLA-C,HLA-E,HLA-A,HLA-B	CD74,ITGAV,TAP1,CTSS,PSMB8,TAP2,HLA-C,HLA-E,HLA-A,HLA-B	2.61e-05	0.0036	Antigen processing and presentation of exogenous peptide antigen	2.4436974992327127	0.12953171621385845	0.31653633098312733
183	Process	GO:0033036	48	2473	9606	CD74,GOLT1B,MTX2,LMAN1,ESYT2,SYNJ2BP,PML,UQCRC2,EGFR,LAMTOR1,NBAS,RFT1,ITGA2,NUP98,CHMP6,RFTN1,TAP1,AGK,AHCTF1,GUK1,ATP1B1,RAB13,S100A13,CETN2,TMED5,GBP5,GBP2,GBP1,STX16,CPT2,IFIT1,STXBP1,SRSF4,TAP2,FLOT1,MPV17,ECI2,SELENOM,PNPT1,ANO6,TOMM40,CDS2,H2AFY,LAMTOR3,NXF1,LIN7A,RAB31,ABCB1	CD74,GOLT1B,MTX2,LMAN1,ESYT2,SYNJ2BP,PML,UQCRC2,EGFR,LAMTOR1,NBAS,RFT1,ITGA2,NUP98,CHMP6,RFTN1,TAP1,AGK,AHCTF1,GUK1,ATP1B1,RAB13,S100A13,CETN2,TMED5,GBP5,GBP2,GBP1,STX16,CPT2,IFIT1,STXBP1,SRSF4,TAP2,FLOT1,MPV17,ECI2,SELM,PNPT1,ANO6,TOMM40,CDS2,H2AFY,LAMTOR3,NXF1,LIN7A,RAB31,ABCB1	2.68e-05	0.0036	Macromolecule localization	2.4436974992327127	-0.3419019144892519	-0.8355048534202616
184	Process	GO:0070887	54	2919	9606	CD74,CAV2,WFS1,BST2,KIDINS220,CMPK2,LMNB1,SAMHD1,PLPP1,ICAM1,PML,RALB,PHIP,EGFR,LAMTOR1,ITGA1,SMARCA5,ITGA2,STAT2,CPNE1,HBA1,BCAT2,OAS2,FAS,GUK1,IFI16,RAB13,CTSS,GNAI3,GBP5,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,STXBP1,LPAR1,PSMB8,HLA-C,FLOT1,HLA-E,DDX58,MPV17,SLC33A1,HLA-A,HLA-B,PNPT1,VRK2,ANO6,FAM162A,LAMTOR3,SOD2,RAB31	CD74,CAV2,WFS1,BST2,KIDINS220,CMPK2,LMNB1,SAMHD1,PPAP2A,ICAM1,PML,RALB,PHIP,EGFR,LAMTOR1,ITGA1,SMARCA5,ITGA2,STAT2,CPNE1,HBA1,BCAT2,OAS2,FAS,GUK1,IFI16,RAB13,CTSS,GNAI3,GBP5,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,STXBP1,LPAR1,PSMB8,HLA-C,FLOT1,HLA-E,DDX58,MPV17,SLC33A1,HLA-A,HLA-B,PNPT1,VRK2,ANO6,FAM162A,LAMTOR3,SOD2,RAB31	2.75e-05	0.0037	Cellular response to chemical stimulus	2.431798275933005	-0.36275937066858766	-0.8821576121704133
185	Process	GO:0002446	17	495	9606	PGRMC1,GLA,CD97,BST2,ITGAV,LAMTOR1,F2,CPNE1,RAP2B,C6orf120,CTSS,HLA-C,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	PGRMC1,GLA,CD97,BST2,ITGAV,LAMTOR1,F2,CPNE1,RAP2B,C6orf120,CTSS,HLA-C,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	3.13e-05	0.0041	Neutrophil mediated immunity	2.3872161432802645	-0.09407531305883667	-0.22457810601819958
186	Process	GO:0002449	9	141	9606	CD74,BTN3A3,ICAM1,SERPING1,RFTN1,HLA-A,C1S,C4A,C1R	CD74,BTN3A3,ICAM1,SERPING1,RFTN1,HLA-A,C1S,C4A,C1R	3.06e-05	0.0041	Lymphocyte mediated immunity	2.3872161432802645	0.17510436128040316	0.41801195800735813
187	Process	GO:0006906	7	78	9606	CAV2,TAP1,RAB13,GNAI3,STX16,STXBP1,TAP2	CAV2,TAP1,RAB13,GNAI3,STX16,STXBP1,TAP2	3.18e-05	0.0041	Vesicle fusion	2.3872161432802645	0.32308440182023457	0.7712722996673117
188	Process	GO:0044237	109	7513	9606	CD74,CA11,PGRMC1,GLA,SF3A2,SFXN3,WFS1,NDUFS7,SLC35D1,LMAN1,ESYT2,NDUFA2,UTP3,CMPK2,PRPF38A,NT5E,NAT10,MRPL53,ITGAV,IMPAD1,ACIN1,SAMHD1,SNRNP40,NDUFS3,PLPP1,VDAC1,PML,EFL1,UQCRC2,NDUFB10,CERS2,MRPS5,EGFR,SLC25A4,NBAS,SMARCA5,METAP1,VIRMA,F2,NSUN5,ARL6IP4,PRPF3,NDUFS8,NUP98,CPNE1,CHMP6,GCFC2,MRPS23,SLC25A22,HBA1,NDUFV1,BCAT2,SMCHD1,IMP3,NUDT4B,NMES1,OAS2,TRIM14,AGK,BAZ1A,MRPL21,DARS2,TGM2,GUK1,F5,NDUFS2,IFI16,RAB13,CTSS,PDCD11,GNAI3,CETN2,CPT2,MRPS16,PEF1,SRSF4,BMS1,EPHB2,PSMB8,ABI1,UQCRQ,DDX58,ECI2,URB1,TYMP,HLA-A,MRPS6,SLC25A12,NDUFS1,C4A,TAMM41,SLC25A13,PNPT1,GK,VRK2,LARS2,TOMM40,RPL7L1,CDS2,LAMTOR3,ALG11,IDO1,SOD2,RAB31,RNF213,SARS2,DDX52,PLCD3,DDX27	CD74,CA11,PGRMC1,GLA,SF3A2,SFXN3,WFS1,NDUFS7,SLC35D1,LMAN1,ESYT2,NDUFA2,UTP3,CMPK2,PRPF38A,NT5E,NAT10,MRPL53,ITGAV,IMPAD1,ACIN1,SAMHD1,SNRNP40,NDUFS3,PPAP2A,VDAC1,PML,EFTUD1,UQCRC2,NDUFB10,CERS2,MRPS5,EGFR,SLC25A4,NBAS,SMARCA5,METAP1,KIAA1429,F2,NSUN5,ARL6IP4,PRPF3,NDUFS8,NUP98,CPNE1,CHMP6,GCFC2,MRPS23,SLC25A22,HBA1,NDUFV1,BCAT2,SMCHD1,IMP3,NUDT4,C15orf48,OAS2,TRIM14,AGK,BAZ1A,MRPL21,DARS2,TGM2,GUK1,F5,NDUFS2,IFI16,RAB13,CTSS,PDCD11,GNAI3,CETN2,CPT2,MRPS16,PEF1,SRSF4,BMS1,EPHB2,PSMB8,ABI1,UQCRQ,DDX58,ECI2,URB1,TYMP,HLA-A,MRPS6,SLC25A12,NDUFS1,C4A,TAMM41,SLC25A13,PNPT1,GK,VRK2,LARS2,TOMM40,RPL7L1,CDS2,LAMTOR3,ALG11,IDO1,SOD2,RAB31,RNF213,SARS2,DDX52,PLCD3,DDX27	3.16e-05	0.0041	Cellular metabolic process	2.3872161432802645	-0.4683059264026758	-1.1179474675022871
189	Process	GO:0016050	13	308	9606	CAV2,LMAN1,NECTIN2,LAMTOR1,CHMP6,TAP1,F5,RAB13,GNAI3,STX16,STXBP1,PEF1,TAP2	CAV2,LMAN1,PVRL2,LAMTOR1,CHMP6,TAP1,F5,RAB13,GNAI3,STX16,STXBP1,PEF1,TAP2	3.75e-05	0.0047	Vesicle organization	2.3279021420642825	-0.004526399697149299	-0.010537015550832972
190	Process	GO:0043490	3	4	9606	SLC25A22,SLC25A12,SLC25A13	SLC25A22,SLC25A12,SLC25A13	3.89e-05	0.0048	Malate-aspartate shuttle	2.318758762624413	1.245142227888158	2.8871844516293503
191	Process	GO:0043299	17	506	9606	PGRMC1,GLA,CD97,BST2,ITGAV,LAMTOR1,CPNE1,RAP2B,C6orf120,S100A13,CTSS,HLA-C,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	PGRMC1,GLA,CD97,BST2,ITGAV,LAMTOR1,CPNE1,RAP2B,C6orf120,S100A13,CTSS,HLA-C,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	4.09e-05	0.005	Leukocyte degranulation	2.3010299956639813	-0.10362063096506702	-0.23843418002024716
192	Process	GO:0071310	46	2369	9606	CD74,CAV2,WFS1,BST2,KIDINS220,CMPK2,LMNB1,SAMHD1,PLPP1,ICAM1,PML,RALB,PHIP,EGFR,LAMTOR1,SMARCA5,ITGA2,STAT2,BCAT2,OAS2,FAS,IFI16,RAB13,CTSS,GNAI3,GBP5,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,STXBP1,LPAR1,PSMB8,HLA-C,FLOT1,HLA-E,DDX58,SLC33A1,HLA-A,HLA-B,PNPT1,LAMTOR3,SOD2,RAB31	CD74,CAV2,WFS1,BST2,KIDINS220,CMPK2,LMNB1,SAMHD1,PPAP2A,ICAM1,PML,RALB,PHIP,EGFR,LAMTOR1,SMARCA5,ITGA2,STAT2,BCAT2,OAS2,FAS,IFI16,RAB13,CTSS,GNAI3,GBP5,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,STXBP1,LPAR1,PSMB8,HLA-C,FLOT1,HLA-E,DDX58,SLC33A1,HLA-A,HLA-B,PNPT1,LAMTOR3,SOD2,RAB31	4.1e-05	0.005	Cellular response to organic substance	2.3010299956639813	-0.3417262645447328	-0.786322385023635
193	Process	GO:0002460	9	148	9606	CD74,BTN3A3,ICAM1,SERPING1,RFTN1,HLA-A,C1S,C4A,C1R	CD74,BTN3A3,ICAM1,SERPING1,RFTN1,HLA-A,C1S,C4A,C1R	4.38e-05	0.0052	Adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	2.283996656365201	0.15406175854082568	0.3518765413809888
194	Process	GO:0030449	6	56	9606	VTN,SERPING1,F2,C1S,C4A,C1R	VTN,SERPING1,F2,C1S,C4A,C1R	4.74e-05	0.0055	Regulation of complement activation	2.2596373105057563	0.4000441878739014	0.903954772770842
195	Process	GO:0031347	20	674	9606	NECTIN2,NT5E,SAMHD1,PML,EGFR,SERPING1,ITGA2,F2,TGM2,IFI16,GBP5,IFIT1,PSMB8,HLA-E,DDX58,HLA-A,NLRX1,CHID1,HLA-B,IDO1	PVRL2,NT5E,SAMHD1,PML,EGFR,SERPING1,ITGA2,F2,TGM2,IFI16,GBP5,IFIT1,PSMB8,HLA-E,DDX58,HLA-A,NLRX1,CHID1,HLA-B,IDO1	4.67e-05	0.0055	Regulation of defense response	2.2596373105057563	-0.1575489363748805	-0.35600345486317747
196	Process	GO:0019221	20	678	9606	CD74,BST2,LMNB1,SAMHD1,ICAM1,PML,STAT2,OAS2,FAS,GBP2,GBP1,IFIT1,IFIT3,IFIT2,PSMB8,HLA-C,HLA-E,HLA-A,HLA-B,SOD2	CD74,BST2,LMNB1,SAMHD1,ICAM1,PML,STAT2,OAS2,FAS,GBP2,GBP1,IFIT1,IFIT3,IFIT2,PSMB8,HLA-C,HLA-E,HLA-A,HLA-B,SOD2	5.06e-05	0.0058	Cytokine-mediated signaling pathway	2.2365720064370627	-0.16011873370662405	-0.3581170775143859
197	Process	GO:0051701	9	151	9606	CAV2,NECTIN2,ITGAV,ICAM1,EGFR,ITGA5,ITGA2,XPR1,IFIT1	CAV2,PVRL2,ITGAV,ICAM1,EGFR,ITGA5,ITGA2,XPR1,IFIT1	5.08e-05	0.0058	Interaction with host	2.2365720064370627	0.14534652664261355	0.32507797272172817
198	Process	GO:0015868	5	34	9606	SLC25A4,SLC25A22,SLC33A1,SLC25A12,SLC25A13	SLC25A4,SLC25A22,SLC33A1,SLC25A12,SLC25A13	5.28e-05	0.0059	Purine ribonucleotide transport	2.2291479883578558	0.5375720517902218	1.1983276578455782
199	Process	GO:0002366	19	626	9606	CD74,PGRMC1,GLA,CD97,BST2,ITGAV,ICAM1,LAMTOR1,CPNE1,RAP2B,C6orf120,S100A13,CTSS,HLA-C,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	CD74,PGRMC1,GLA,CD97,BST2,ITGAV,ICAM1,LAMTOR1,CPNE1,RAP2B,C6orf120,S100A13,CTSS,HLA-C,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	5.44e-05	0.006	Leukocyte activation involved in immune response	2.221848749616356	-0.14773976776114253	-0.32825541826870536
200	Process	GO:0042221	71	4333	9606	CD74,CAV2,WFS1,PANX1,BST2,RYDEN,KIDINS220,CMPK2,ITGAV,LMNB1,SAMHD1,PLPP1,ICAM1,PML,UQCRC2,RALB,PHIP,EGFR,LAMTOR1,ITGA1,SMARCA5,ITGA2,ALCAM,STAT2,CPNE1,HBA1,BCAT2,RFTN1,OAS2,FAS,GUK1,IFI16,RAB13,S100A13,CTSS,GNAI3,GBP5,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,STXBP1,PEF1,SRSF4,LPAR1,EPHB2,PSMB8,HLA-C,FLOT1,HLA-E,DDX58,MPV17,SLC33A1,TYMP,HLA-A,SELENOM,SLC25A12,HLA-B,SLC25A13,PNPT1,VRK2,ANO6,PLXNB2,FAM162A,LAMTOR3,IDO1,SOD2,RAB31,ABCB1	CD74,CAV2,WFS1,PANX1,BST2,C19orf66,KIDINS220,CMPK2,ITGAV,LMNB1,SAMHD1,PPAP2A,ICAM1,PML,UQCRC2,RALB,PHIP,EGFR,LAMTOR1,ITGA1,SMARCA5,ITGA2,ALCAM,STAT2,CPNE1,HBA1,BCAT2,RFTN1,OAS2,FAS,GUK1,IFI16,RAB13,S100A13,CTSS,GNAI3,GBP5,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,STXBP1,PEF1,SRSF4,LPAR1,EPHB2,PSMB8,HLA-C,FLOT1,HLA-E,DDX58,MPV17,SLC33A1,TYMP,HLA-A,SELM,SLC25A12,HLA-B,SLC25A13,PNPT1,VRK2,ANO6,PLXNB2,FAM162A,LAMTOR3,IDO1,SOD2,RAB31,ABCB1	5.54e-05	0.006	Response to chemical	2.221848749616356	-0.4154493758188414	-0.9230656761919884
201	Process	GO:1903901	7	86	9606	BST2,RYDEN,PML,OAS2,IFI16,IFIT5,IFIT1	BST2,C19orf66,PML,OAS2,IFI16,IFIT5,IFIT1	5.68e-05	0.0061	Negative regulation of viral life cycle	2.214670164989233	0.28068055326714725	0.6216148472134222
202	Process	GO:0002275	17	522	9606	PGRMC1,GLA,CD97,BST2,ITGAV,LAMTOR1,CPNE1,RAP2B,C6orf120,S100A13,CTSS,HLA-C,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	PGRMC1,GLA,CD97,BST2,ITGAV,LAMTOR1,CPNE1,RAP2B,C6orf120,S100A13,CTSS,HLA-C,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	5.93e-05	0.0063	Myeloid cell activation involved in immune response	2.2006594505464183	-0.11714061712753006	-0.25778660612453863
203	Process	GO:0045184	34	1564	9606	CD74,GOLT1B,MTX2,LMAN1,SYNJ2BP,PML,UQCRC2,EGFR,NBAS,ITGA2,NUP98,CHMP6,RFTN1,TAP1,AGK,AHCTF1,GUK1,ATP1B1,RAB13,S100A13,CETN2,TMED5,STX16,IFIT1,STXBP1,SRSF4,TAP2,MPV17,ECI2,TOMM40,H2AFY,NXF1,LIN7A,RAB31	CD74,GOLT1B,MTX2,LMAN1,SYNJ2BP,PML,UQCRC2,EGFR,NBAS,ITGA2,NUP98,CHMP6,RFTN1,TAP1,AGK,AHCTF1,GUK1,ATP1B1,RAB13,S100A13,CETN2,TMED5,STX16,IFIT1,STXBP1,SRSF4,TAP2,MPV17,ECI2,TOMM40,H2AFY,NXF1,LIN7A,RAB31	6.15e-05	0.0064	Establishment of protein localization	2.193820026016113	-0.2926768671851159	-0.6420803723823654
204	Process	GO:0071360	4	17	9606	RALB,IFIT1,FLOT1,DDX58	RALB,IFIT1,FLOT1,DDX58	6.19e-05	0.0064	Cellular response to exogenous dsrna	2.193820026016113	0.7416920344461466	1.627138838304589
205	Process	GO:0022613	15	423	9606	SF3A2,PPAN,UTP3,NAT10,EFL1,NSUN5,PRPF3,GCFC2,IMP3,PDCD11,BMS1,URB1,RPL7L1,DDX52,DDX27	SF3A2,PPAN,UTP3,NAT10,EFTUD1,NSUN5,PRPF3,GCFC2,IMP3,PDCD11,BMS1,URB1,RPL7L1,DDX52,DDX27	6.55e-05	0.0067	Ribonucleoprotein complex biogenesis	2.1739251972991736	-0.08016814382290288	-0.17427954787731267
206	Process	GO:0045071	6	61	9606	BST2,RYDEN,OAS2,IFI16,IFIT5,IFIT1	BST2,C19orf66,OAS2,IFI16,IFIT5,IFIT1	7.37e-05	0.0075	Negative regulation of viral genome replication	2.1249387366083	0.3629023798693348	0.7711453245916897
207	Process	GO:0043312	16	484	9606	PGRMC1,GLA,CD97,BST2,ITGAV,LAMTOR1,CPNE1,RAP2B,C6orf120,CTSS,HLA-C,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	PGRMC1,GLA,CD97,BST2,ITGAV,LAMTOR1,CPNE1,RAP2B,C6orf120,CTSS,HLA-C,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	8.3e-05	0.0083	Neutrophil degranulation	2.0809219076239263	-0.11064441449202952	-0.23024238607268646
208	Process	GO:0019058	10	202	9606	CAV2,NECTIN2,ITGAV,ICAM1,EGFR,ITGA5,ITGA2,NUP98,CHMP6,XPR1	CAV2,PVRL2,ITGAV,ICAM1,EGFR,ITGA5,ITGA2,NUP98,CHMP6,XPR1	8.62e-05	0.0086	Viral life cycle	2.065501548756432	0.06472959504983443	0.1336990788258097
209	Process	GO:0042270	3	6	9606	HLA-E,HLA-A,HLA-B	HLA-E,HLA-A,HLA-B	9.2e-05	0.009	Protection from natural killer cell mediated cytotoxicity	2.0457574905606752	1.069050968832477	2.187019027280187
210	Process	GO:0001775	26	1075	9606	CD74,PGRMC1,GLA,CD97,BST2,ITGAV,ICAM1,EGFR,LAMTOR1,METAP1,F2,CPNE1,RAP2B,C6orf120,S100A13,CTSS,STXBP1,HLA-C,HLA-E,HLA-A,ADRA2C,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	CD74,PGRMC1,GLA,CD97,BST2,ITGAV,ICAM1,EGFR,LAMTOR1,METAP1,F2,CPNE1,RAP2B,C6orf120,S100A13,CTSS,STXBP1,HLA-C,HLA-E,HLA-A,ADRA2C,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	9.68e-05	0.0093	Cell activation	2.0315170514460648	-0.24635415178434794	-0.5004726600444348
211	Process	GO:0042254	12	292	9606	PPAN,UTP3,NAT10,EFL1,NSUN5,IMP3,PDCD11,BMS1,URB1,RPL7L1,DDX52,DDX27	PPAN,UTP3,NAT10,EFTUD1,NSUN5,IMP3,PDCD11,BMS1,URB1,RPL7L1,DDX52,DDX27	9.54e-05	0.0093	Ribosome biogenesis	2.0315170514460648	-0.016120640904335338	-0.03274935687739615
212	Process	GO:1990542	7	95	9606	SFXN3,SLC25A22,CPT2,SLC25A12,SLC25A13,PNPT1,TOMM40	SFXN3,SLC25A22,CPT2,SLC25A12,SLC25A13,PNPT1,TOMM40	0.0001	0.0097	Mitochondrial transmembrane transport	2.0132282657337552	0.23745539922186729	0.4780519215645564
213	Process	GO:0046931	4	20	9606	NUP98,AHCTF1,ANO6,GSDMD	NUP98,AHCTF1,ANO6,GSDMD	0.00011	0.0101	Pore complex assembly	1.9956786262173574	0.6711109601604394	1.3393217990123973
214	Process	GO:0050778	18	607	9606	CD74,BTN3A3,NECTIN2,SERPING1,RFTN1,IFI16,GBP5,STXBP1,PSMB8,ABI1,HLA-E,DDX58,HLA-A,C1S,C4A,HLA-B,IDO1,C1R	CD74,BTN3A3,PVRL2,SERPING1,RFTN1,IFI16,GBP5,STXBP1,PSMB8,ABI1,HLA-E,DDX58,HLA-A,C1S,C4A,HLA-B,IDO1,C1R	0.00011	0.0105	Positive regulation of immune response	1.978810700930062	-0.15783522147549334	-0.31232602523937253
215	Process	GO:0042886	33	1553	9606	CD74,GOLT1B,MTX2,LMAN1,SYNJ2BP,PML,UQCRC2,NBAS,NUP98,CHMP6,RFTN1,TAP1,AGK,AHCTF1,GUK1,ATP1B1,RAB13,S100A13,CETN2,TMED5,STX16,IFIT1,STXBP1,SRSF4,TAP2,MPV17,ECI2,SLC33A1,TOMM40,NXF1,LIN7A,RAB31,ABCB1	CD74,GOLT1B,MTX2,LMAN1,SYNJ2BP,PML,UQCRC2,NBAS,NUP98,CHMP6,RFTN1,TAP1,AGK,AHCTF1,GUK1,ATP1B1,RAB13,S100A13,CETN2,TMED5,STX16,IFIT1,STXBP1,SRSF4,TAP2,MPV17,ECI2,SLC33A1,TOMM40,NXF1,LIN7A,RAB31,ABCB1	0.00012	0.0112	Amide transport	1.9507819773298183	-0.3025765513542129	-0.5902608831444087
216	Process	GO:0006364	10	212	9606	UTP3,NAT10,NSUN5,IMP3,PDCD11,BMS1,URB1,RPL7L1,DDX52,DDX27	UTP3,NAT10,NSUN5,IMP3,PDCD11,BMS1,URB1,RPL7L1,DDX52,DDX27	0.00013	0.0114	rRNA processing	1.9430951486635273	0.04374510356770671	0.08500089852019446
217	Process	GO:0031348	10	212	9606	NT5E,SAMHD1,SERPING1,F2,IFI16,HLA-E,HLA-A,NLRX1,CHID1,HLA-B	NT5E,SAMHD1,SERPING1,F2,IFI16,HLA-E,HLA-A,NLRX1,CHID1,HLA-B	0.00013	0.0114	Negative regulation of defense response	1.9430951486635273	0.04374510356770671	0.08500089852019446
218	Process	GO:0061025	8	136	9606	CAV2,NECTIN2,TAP1,RAB13,GNAI3,STX16,STXBP1,TAP2	CAV2,PVRL2,TAP1,RAB13,GNAI3,STX16,STXBP1,TAP2	0.00015	0.013	Membrane fusion	1.8860566476931633	0.13963204311818428	0.2633539431540299
219	Process	GO:0001817	20	742	9606	CD74,PANX1,BTN3A3,BST2,ITGAV,PML,F2,FBLN1,IFI16,GBP5,GBP1,FLOT1,HLA-E,DDX58,HLA-A,NLRX1,CHID1,HLA-B,IDO1,GSDMD	CD74,PANX1,BTN3A3,BST2,ITGAV,PML,F2,FBLN1,IFI16,GBP5,GBP1,FLOT1,HLA-E,DDX58,HLA-A,NLRX1,CHID1,HLA-B,IDO1,GSDMD	0.00017	0.0145	Regulation of cytokine production	1.8386319977650252	-0.19929294511858767	-0.3664263858238644
220	Process	GO:0007155	23	925	9606	VTN,CD97,NECTIN2,SYNJ2BP,NT5E,ITGAV,LGALS3BP,ICAM1,CDH11,EGFR,ITGA1,ITGA5,METAP1,ITGA2,ALCAM,PPFIBP1,RAP2B,ATP1B1,STXBP1,COL15A1,CD99,FAT1,PLXNB2	VTN,CD97,PVRL2,SYNJ2BP,NT5E,ITGAV,LGALS3BP,ICAM1,CDH11,EGFR,ITGA1,ITGA5,METAP1,ITGA2,ALCAM,PPFIBP1,RAP2B,ATP1B1,STXBP1,COL15A1,CD99,FAT1,PLXNB2	0.00017	0.0147	Cell adhesion	1.832682665251824	-0.23433293222498158	-0.42945790278635426
221	Process	GO:0002682	32	1514	9606	CD74,VTN,BTN3A3,NECTIN2,BST2,ACIN1,SAMHD1,ICAM1,PML,SERPING1,ITGA2,F2,RFTN1,IFI16,GBP5,GBP1,IFIT1,STXBP1,PSMB8,ABI1,HLA-C,HLA-E,DDX58,CD99,HLA-A,C1S,NLRX1,C4A,HLA-B,ANO6,IDO1,C1R	CD74,VTN,BTN3A3,PVRL2,BST2,ACIN1,SAMHD1,ICAM1,PML,SERPING1,ITGA2,F2,RFTN1,IFI16,GBP5,GBP1,IFIT1,STXBP1,PSMB8,ABI1,HLA-C,HLA-E,DDX58,CD99,HLA-A,C1S,NLRX1,C4A,HLA-B,ANO6,IDO1,C1R	0.00017	0.0149	Regulation of immune system process	1.826813731587726	-0.30489493234768983	-0.5569862491042705
