category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
PMID	PMID:34490145	15	52	9606	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	1.45e-25	7.16e-20	(2021) Transcriptional Profiling of Human Peripheral Blood Mononuclear Cells Stimulated by Mycobacterium tuberculosis PPE57 Identifies Characteristic Genes Associated With Type I Interferon Signaling.
PMID	PMID:32164778	14	37	9606	OAS3,OASL,STAT2,MX2,OAS2,STAT1,XAF1,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3,IFI35	OAS3,OASL,STAT2,MX2,OAS2,STAT1,XAF1,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3,IFI35	2.73e-25	1.2e-19	(2020) Identification of molecules associated with response to abatacept in patients with rheumatoid arthritis.
PMID	PMID:33922087	16	80	9606	OAS3,OASL,LGALS3BP,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFI35	OAS3,OASL,LGALS3BP,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFI35	5.27e-25	2.08e-19	(2021) Functional Interfaces, Biological Pathways, and Regulations of Interferon-Related DNA Damage Resistance Signature (IRDS) Genes.
PMID	PMID:18794103	15	60	9606	OAS3,OASL,LGALS3BP,IFIH1,HERC5,MX2,OAS2,STAT1,IFI16,GBP1,IFIT1,IFIT3,IRF7,MX1,IFITM3	OAS3,OASL,LGALS3BP,IFIH1,HERC5,MX2,OAS2,STAT1,IFI16,GBP1,IFIT1,IFIT3,IRF7,MX1,IFITM3	9.44e-25	3.38e-19	(2008) Gene expression profiling reveals similarities between the in vitro and in vivo responses of immune effector cells to IFN-alpha.
PMID	PMID:30400182	15	62	9606	OAS3,IFIH1,HERC5,STAT2,MX2,OAS2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,PARP14	OAS3,IFIH1,HERC5,STAT2,MX2,OAS2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,PARP14	1.45e-24	4.78e-19	(2018) Transcriptomics Reveal Antiviral Gene Induction in the Egyptian Rousette Bat Is Antagonized In Vitro by Marburg Virus Infection.
PMID	PMID:29880853	15	64	9606	IFIH1,STAT2,PARP10,MX2,STAT1,IFIT1,IFIT3,PSMB9,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,PARP14	IFIH1,STAT2,PARP10,MX2,STAT1,IFIT1,IFIT3,PSMB9,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,PARP14	2.21e-24	6.72e-19	(2018) Immunoprofiles of human Sertoli cells infected with Zika virus reveals unique insights into host-pathogen crosstalk.
PMID	PMID:24065129	13	29	9606	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT1,IFIT3,ISG15,IRF7,MX1	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT1,IFIT3,ISG15,IRF7,MX1	2.62e-24	7.38e-19	(2013) IFNbeta-dependent increases in STAT1, STAT2, and IRF9 mediate resistance to viruses and DNA damage.
PMID	PMID:34733317	16	91	9606	TRIM21,IFIH1,HERC5,STAT2,MX2,OAS2,STAT1,IFIT5,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,PARP14	TRIM21,IFIH1,HERC5,STAT2,MX2,OAS2,STAT1,IFIT5,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,PARP14	3.38e-24	8.89e-19	(2021) Integrated Network Analysis to Identify Key Modules and Potential Hub Genes Involved in Bovine Respiratory Disease: A Systems Biology Approach.
PMID	PMID:27479908	16	92	9606	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,MX1,IFI35	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,MX1,IFI35	3.96e-24	9.77e-19	(2016) Tensor decomposition for multiple-tissue gene expression experiments.
PMID	PMID:28806913	13	31	9606	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,MX1,IFITM3	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,MX1,IFITM3	5.3e-24	1.23e-18	(2017) Proteomics informed by transcriptomics for characterising differential cellular susceptibility to Nelson Bay orthoreovirus infection.
PMID	PMID:34857786	16	99	9606	TRIM21,HERC5,DTX3L,MX2,OAS2,STAT1,XAF1,IFIT1,IFIT3,PSMB9,PSMB8,HLA-C,ISG15,IRF7,MX1,IFITM3	TRIM21,HERC5,DTX3L,MX2,OAS2,STAT1,XAF1,IFIT1,IFIT3,PSMB9,PSMB8,HLA-C,ISG15,IRF7,MX1,IFITM3	1.15e-23	2.52e-18	(2021) Integrative epigenomics in Sjoegrens syndrome reveals novel pathways and a strong interaction between the HLA, autoantibodies and the interferon signature.
PMID	PMID:32508817	14	51	9606	OAS3,OASL,F2,MX2,OAS2,STAT1,XAF1,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3,IFI35	OAS3,OASL,F2,MX2,OAS2,STAT1,XAF1,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3,IFI35	1.26e-23	2.61e-18	(2020) Contrasting Inflammatory Signatures in Peripheral Blood and Bronchoalveolar Cells Reveal Compartment-Specific Effects of HIV Infection.
PMID	PMID:35075430	13	35	9606	OAS3,OASL,IFIH1,HERC5,OAS2,XAF1,GBP1,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3	OAS3,OASL,IFIH1,HERC5,OAS2,XAF1,GBP1,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3	1.96e-23	3.86e-18	(2022) Bioinformatic Analysis Identifies Biomarkers and Treatment Targets in Primary Sjoegrens Syndrome Patients with Fatigue.
PMID	PMID:24678238	14	53	9606	OAS3,OASL,HERC5,OAS2,XAF1,GBP1,IFIT5,IFIT1,IFIT3,PSMB9,ISG15,IRF7,MX1,IFI35	OAS3,OASL,HERC5,OAS2,XAF1,GBP1,IFIT5,IFIT1,IFIT3,PSMB9,ISG15,IRF7,MX1,IFI35	2.01e-23	3.86e-18	(2012) High-Dimensional Longitudinal Genomic Data: An analysis used for monitoring viral infections.
PMID	PMID:34440891	14	54	9606	NMI,OASL,IFIH1,HERC5,STAT2,MX2,STAT1,IFI16,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	NMI,OASL,IFIH1,HERC5,STAT2,MX2,STAT1,IFI16,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	2.52e-23	4.52e-18	(2021) Innate Immune Responses to Herpesvirus Infection.
PMID	PMID:34180358	12	22	9606	OAS3,OASL,IFIH1,OAS2,STAT1,GBP1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	OAS3,OASL,IFIH1,OAS2,STAT1,GBP1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	2.66e-23	4.56e-18	(2021) Potential therapeutic target genes for systemic lupus erythematosus: a bioinformatics analysis.
PMID	PMID:29892288	14	56	9606	OAS3,OASL,DTX3L,STAT2,OAS2,STAT1,GBP1,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,MX1,IFI35	OAS3,OASL,DTX3L,STAT2,OAS2,STAT1,GBP1,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,MX1,IFI35	3.94e-23	6.48e-18	(2018) A Positive Feedback Amplifier Circuit That Regulates Interferon (IFN)-Stimulated Gene Expression and Controls Type I and Type II IFN Responses.
PMID	PMID:34880855	12	24	9606	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,ISG15,IRF7,MX1	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,ISG15,IRF7,MX1	6.05e-23	9.54e-18	(2021) Transcriptional Profiling and Machine Learning Unveil a Concordant Biosignature of Type I Interferon-Inducible Host Response Across Nasal Swab and Pulmonary Tissue for COVID-19 Diagnosis.
PMID	PMID:34997119	16	113	9606	OAS3,OASL,LGALS3BP,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT1,EPHB2,HLA-C,ISG15,DDX58,IRF7,MX1	OAS3,OASL,LGALS3BP,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT1,EPHB2,HLA-C,ISG15,DDX58,IRF7,MX1	7.98e-23	1.21e-17	(2022) Transcriptomes of peripheral blood mononuclear cells from juvenile dermatomyositis patients show elevated inflammation even when clinically inactive.
PMID	PMID:28702195	13	41	9606	TRIM21,IFIH1,HERC5,STAT1,XAF1,IFIT5,IFIT1,PSMB9,PSMB8,DDX58,IRF7,MX1,IFI35	TRIM21,IFIH1,HERC5,STAT1,XAF1,IFIT5,IFIT1,PSMB9,PSMB8,DDX58,IRF7,MX1,IFI35	1.11e-22	1.62e-17	(2017) Molecular indices of viral disease development in wild migrating salmon(+).
PMID	PMID:33147460	15	86	9606	OAS3,TRIM21,OASL,IFIH1,STAT2,PARP10,MX2,OAS2,STAT1,XAF1,IFIT1,DDX58,IRF7,MX1,IFITM3	OAS3,TRIM21,OASL,IFIH1,STAT2,PARP10,MX2,OAS2,STAT1,XAF1,IFIT1,DDX58,IRF7,MX1,IFITM3	1.17e-22	1.65e-17	(2020) Interferon Regulatory Factors IRF1 and IRF7 Directly Regulate Gene Expression in Bats in Response to Viral Infection.
PMID	PMID:35197461	16	118	9606	OASL,IFIH1,HERC5,MX2,OAS2,XAF1,IFI16,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	OASL,IFIH1,HERC5,MX2,OAS2,XAF1,IFI16,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35	1.51e-22	2.05e-17	(2022) Protective immune trajectories in early viral containment of non-pneumonic SARS-CoV-2 infection.
PMID	PMID:34372578	16	120	9606	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,HELZ2	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,HELZ2	1.93e-22	2.47e-17	(2021) Immunity and Viral Infections: Modulating Antiviral Response via CRISPR-Cas Systems.
PMID	PMID:26682989	12	27	9606	OAS3,OASL,LGALS3BP,IFIH1,HERC5,OAS2,STAT1,XAF1,GBP1,IFIT1,IRF7,MX1	OAS3,OASL,LGALS3BP,IFIH1,HERC5,OAS2,STAT1,XAF1,GBP1,IFIT1,IRF7,MX1	1.88e-22	2.47e-17	(2015) Integrated, Multi-cohort Analysis Identifies Conserved Transcriptional Signatures across Multiple Respiratory Viruses.
PMID	PMID:33968942	14	64	9606	OAS3,TRIM21,HERC5,MX2,IFI16,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,SAMD9,MX1,IFITM3	OAS3,TRIM21,HERC5,MX2,IFI16,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,SAMD9,MX1,IFITM3	2.06e-22	2.53e-17	(2021) Crosstalk Between SUMO and Ubiquitin-Like Proteins: Implication for Antiviral Defense.
PMID	PMID:35139383	13	44	9606	OAS3,OASL,IFIH1,HERC5,OAS2,STAT1,XAF1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	OAS3,OASL,IFIH1,HERC5,OAS2,STAT1,XAF1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	2.44e-22	2.92e-17	(2022) Transcriptome-wide changes in gene expression, splicing, and lncRNAs in response to a live attenuated dengue virus vaccine.
PMID	PMID:32276512	12	28	9606	OAS3,OASL,IFIH1,STAT2,OAS2,STAT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	OAS3,OASL,IFIH1,STAT2,OAS2,STAT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	2.68e-22	3.11e-17	(2020) 2, 5-Oligoadenylate Synthetase 2 (OAS2) Inhibits Zika Virus Replication through Activation of Type Iota IFN Signaling Pathway.
PMID	PMID:25703554	13	45	9606	OAS3,IFIH1,STAT2,OAS2,STAT1,IFI16,GBP1,IFIT5,IFIT3,ISG15,IRF7,IFITM3,IFI35	OAS3,IFIH1,STAT2,OAS2,STAT1,IFI16,GBP1,IFIT5,IFIT3,ISG15,IRF7,IFITM3,IFI35	3.14e-22	3.54e-17	(2015) The human immune response to tuberculosis and its treatment: a view from the blood.
PMID	PMID:30406125	13	46	9606	OASL,HERC5,STAT2,OAS2,STAT1,IFI16,GBP1,IFIT1,DDX58,IRF7,MX1,IFITM3,PARP14	OASL,HERC5,STAT2,OAS2,STAT1,IFI16,GBP1,IFIT1,DDX58,IRF7,MX1,IFITM3,PARP14	4.02e-22	4.4e-17	(2018) Azithromycin treatment modifies airway and blood gene expression networks in neutrophilic COPD.
PMID	PMID:23624185	13	47	9606	OASL,IFIH1,HERC5,STAT2,STAT1,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,DDX58,MX1	OASL,IFIH1,HERC5,STAT2,STAT1,IFIT5,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,DDX58,MX1	5.12e-22	5.46e-17	(2013) Defense genes missing from the flight division.
PMID	PMID:30949159	16	130	9606	OAS3,OASL,IFIH1,HERC5,MX2,OAS2,STAT1,IFI16,IFIT1,IFIT3,PSMB8,ISG15,DDX58,IRF7,MX1,IFITM3	OAS3,OASL,IFIH1,HERC5,MX2,OAS2,STAT1,IFI16,IFIT1,IFIT3,PSMB8,ISG15,DDX58,IRF7,MX1,IFITM3	6.3e-22	6.55e-17	(2019) Single-Cell Transcriptome Analysis of CD34(+) Stem Cell-Derived Myeloid Cells Infected With Human Cytomegalovirus.
PMID	PMID:33276587	13	48	9606	OASL,IFIH1,HERC5,MX2,OAS2,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	OASL,IFIH1,HERC5,MX2,OAS2,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	6.49e-22	6.57e-17	(2020) Host Cell Restriction Factors of Paramyxoviruses and Pneumoviruses.
PMID	PMID:35028607	13	49	9606	OAS3,IFIH1,HERC5,STAT2,OAS2,STAT1,XAF1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	OAS3,IFIH1,HERC5,STAT2,OAS2,STAT1,XAF1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	8.2e-22	8.08e-17	(2021) Prior upregulation of interferon pathways in the nasopharynx impacts viral shedding following live attenuated influenza vaccine challenge in children.
PMID	PMID:28106799	12	32	9606	OAS3,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	OAS3,IFIH1,STAT2,MX2,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1	1e-21	9.65e-17	(2017) RNA Editing, ADAR1, and the Innate Immune Response.
PMID	PMID:23369858	13	50	9606	OAS3,OASL,IFIH1,HERC5,STAT2,OAS2,STAT1,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58	OAS3,OASL,IFIH1,HERC5,STAT2,OAS2,STAT1,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58	1.03e-21	9.68e-17	(2013) What role (if any) does the highly conserved CSB-PGBD3 fusion protein play in Cockayne syndrome?
PMID	PMID:34818375	11	19	9606	OAS3,OASL,IFIH1,MX2,OAS2,STAT1,IFIT3,ISG15,DDX58,MX1,IFI35	OAS3,OASL,IFIH1,MX2,OAS2,STAT1,IFIT3,ISG15,DDX58,MX1,IFI35	1.21e-21	1.11e-16	(2021) Ten genes are considered as potential biomarkers for the diagnosis of dermatomyositis.
PMID	PMID:23781071	13	51	9606	TRIM21,IFIH1,STAT2,OAS2,STAT1,GBP1,IFIT1,IFIT3,ISG15,DDX58,SERPINB7,MX1,IFITM3	TRIM21,IFIH1,STAT2,OAS2,STAT1,GBP1,IFIT1,IFIT3,ISG15,DDX58,SERPINB7,MX1,IFITM3	1.29e-21	1.16e-16	(2013) A short hairpin RNA screen of interferon-stimulated genes identifies a novel negative regulator of the cellular antiviral response.
PMID	PMID:34205050	13	52	9606	OASL,HERC5,STAT2,MX2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFI35	OASL,HERC5,STAT2,MX2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFI35	1.61e-21	1.41e-16	(2021) Comparative Analysis of Public RNA-Sequencing Data from Human Intestinal Enteroid (HIEs) Infected with Enteric RNA Viruses Identifies Universal and Virus-Specific Epithelial Responses.
PMID	PMID:30496325	12	34	9606	OASL,IFIH1,HERC5,MX2,OAS2,IFIT1,IFIT3,HLA-C,ISG15,DDX58,IRF7,MX1	OASL,IFIH1,HERC5,MX2,OAS2,IFIT1,IFIT3,HLA-C,ISG15,DDX58,IRF7,MX1	1.84e-21	1.58e-16	(2018) Specificity and functional interplay between influenza virus PA-X and NS1 shutoff activity.
PMID	PMID:29215570	13	53	9606	OAS3,OASL,IFIH1,HERC5,MX2,OAS2,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,MX1	OAS3,OASL,IFIH1,HERC5,MX2,OAS2,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,MX1	2e-21	1.68e-16	(2017) Host Cell Restriction Factors that Limit Influenza A Infection.
PMID	PMID:33015383	14	77	9606	TRIM21,OASL,IFIH1,HERC5,MX2,OAS2,STAT1,IFIT5,IFIT3,HLA-C,ISG15,DDX58,IRF7,MX1	TRIM21,OASL,IFIH1,HERC5,MX2,OAS2,STAT1,IFIT5,IFIT3,HLA-C,ISG15,DDX58,IRF7,MX1	2.09e-21	1.72e-16	(2020) Investigating genetic drivers of dermatomyositis pathogenesis using meta-analysis.
PMID	PMID:22703193	14	79	9606	TRIM21,IFIH1,OAS2,STAT1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,CALCOCO2	TRIM21,IFIH1,OAS2,STAT1,IFI16,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3,IFI35,CALCOCO2	2.89e-21	2.33e-16	(2012) Transcriptome analysis of the interferon-signature defining the autoimmune process of Sjoegrens syndrome.
PMID	PMID:17589564	12	36	9606	OASL,IFIH1,HERC5,OAS2,IFI16,IFIT5,IFIT1,EPHB2,ISG15,DDX58,IRF7,MX1	OASL,IFIH1,HERC5,OAS2,IFI16,IFIT5,IFIT1,EPHB2,ISG15,DDX58,IRF7,MX1	3.29e-21	2.59e-16	(2007) A novel unsupervised method to identify genes important in the anti-viral response: application to interferonribavirin in hepatitis C patients.
PMID	PMID:28993767	17	188	9606	OAS3,TRIM21,OASL,IFIH1,HERC5,MX2,OAS2,STAT1,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFI35	OAS3,TRIM21,OASL,IFIH1,HERC5,MX2,OAS2,STAT1,GBP1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFI35	3.61e-21	2.8e-16	(2017) Genomic Programming of Human Neonatal Dendritic Cells in Congenital Systemic and In Vitro Cytomegalovirus Infection Reveal Plastic and Robust Immune Pathway Biology Responses.
PMID	PMID:35086375	12	37	9606	OAS3,OASL,IFIH1,HERC5,MX2,OAS2,STAT1,IFI16,IFIT1,ISG15,MX1,IFI35	OAS3,OASL,IFIH1,HERC5,MX2,OAS2,STAT1,IFI16,IFIT1,ISG15,MX1,IFI35	4.34e-21	3.3e-16	(2022) Integrated analysis of differentially expressed genes, differentially methylated genes, and natural compounds in hepatitis C virus-induced cirrhosis.
PMID	PMID:25377889	12	37	9606	OASL,IFIH1,HERC5,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFI35	OASL,IFIH1,HERC5,OAS2,STAT1,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFI35	4.34e-21	3.3e-16	(2014) Lassa and Marburg viruses elicit distinct host transcriptional responses early after infection.
PMID	PMID:23847613	13	58	9606	TRIM21,IFIH1,STAT2,OAS2,STAT1,IFI16,IFIT1,IFIT3,DDX58,IRF7,MX1,IFITM3,IFI35	TRIM21,IFIH1,STAT2,OAS2,STAT1,IFI16,IFIT1,IFIT3,DDX58,IRF7,MX1,IFITM3,IFI35	5.63e-21	4.12e-16	(2013) The Interferon-Signature of Sjoegrens Syndrome: How Unique Biomarkers Can Identify Underlying Inflammatory and Immunopathological Mechanisms of Specific Diseases.
PMID	PMID:31374104	12	39	9606	OAS3,OASL,IFIH1,STAT2,STAT1,XAF1,IFIT3,HLA-C,ISG15,DDX58,MX1,IFITM3	OAS3,OASL,IFIH1,STAT2,STAT1,XAF1,IFIT3,HLA-C,ISG15,DDX58,MX1,IFITM3	7.45e-21	5.34e-16	(2019) HCV and flaviviruses hijack cellular mechanisms for nuclear STAT2 degradation: Up-regulation of PDLIM2 suppresses the innate immune response.
PMID	PMID:26198243	13	60	9606	IFIH1,STAT2,MX2,STAT1,GBP1,IFIT5,IFIT1,IFIT3,DDX58,IRF7,MX1,IFITM3,IFI35	IFIH1,STAT2,MX2,STAT1,GBP1,IFIT5,IFIT1,IFIT3,DDX58,IRF7,MX1,IFITM3,IFI35	8.33e-21	5.87e-16	(2015) Resistance to Rhabdoviridae Infection and Subversion of Antiviral Responses.
PMID	PMID:24787290	14	86	9606	OAS3,OASL,IFIH1,STAT2,STAT1,XAF1,IFI16,GBP1,PSMB9,PSMB8,ISG15,DDX58,IRF7,MX1	OAS3,OASL,IFIH1,STAT2,STAT1,XAF1,IFI16,GBP1,PSMB9,PSMB8,ISG15,DDX58,IRF7,MX1	8.51e-21	5.89e-16	(2014) Interferons and their stimulated genes in the tumor microenvironment.
PMID	PMID:24380850	11	24	9606	OAS3,OASL,OAS2,GBP1,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3,IFI35	OAS3,OASL,OAS2,GBP1,IFIT1,IFIT3,ISG15,IRF7,MX1,IFITM3,IFI35	9.19e-21	6.25e-16	(2014) Divergent gene expression responses to complicated grief and non-complicated grief.
PMID	PMID:28701698	15	119	9606	OAS3,OASL,IFIH1,HERC5,MX2,OAS2,STAT1,GBP1,IFIT5,IFIT3,ISG15,IRF7,MX1,IFITM3,IFI35	OAS3,OASL,IFIH1,HERC5,MX2,OAS2,STAT1,GBP1,IFIT5,IFIT3,ISG15,IRF7,MX1,IFITM3,IFI35	1.01e-20	6.74e-16	(2017) Global Mapping of the Macrophage-HIV-1 Transcriptome Reveals that Productive Infection Induces Remodeling of Host Cell DNA and Chromatin.
PMID	PMID:24551153	13	61	9606	OASL,IFIH1,DTX3L,STAT1,XAF1,GBP1,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,IRF7,PARP14	OASL,IFIH1,DTX3L,STAT1,XAF1,GBP1,IFIT1,IFIT3,PSMB9,PSMB8,ISG15,IRF7,PARP14	1.01e-20	6.74e-16	(2014) Late multiple organ surge in interferon-regulated target genes characterizes staphylococcal enterotoxin B lethality.
PMID	PMID:19664281	14	88	9606	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,GBP1,IFIT1,IFIT3,PSMB8,DDX58,IRF7,IFITM3	OAS3,OASL,IFIH1,STAT2,MX2,OAS2,STAT1,GBP1,IFIT1,IFIT3,PSMB8,DDX58,IRF7,IFITM3	1.14e-20	7.38e-16	(2009) Combined genome-wide expression profiling and targeted RNA interference in primary mouse macrophages reveals perturbation of transcriptional networks associated with interferon signalling.
PMID	PMID:32114504	11	25	9606	OAS3,OASL,IFIH1,STAT2,OAS2,STAT1,ISG15,DDX58,IRF7,MX1,IFITM3	OAS3,OASL,IFIH1,STAT2,OAS2,STAT1,ISG15,DDX58,IRF7,MX1,IFITM3	1.32e-20	8.4e-16	(2020) Efficient acute and chronic infection of stem cell-derived hepatocytes by hepatitis C virus.
PMID	PMID:32117146	11	25	9606	OAS3,NMI,OASL,HERC5,STAT2,OAS2,STAT1,IFI16,IFIT1,IFIT3,ISG15	OAS3,NMI,OASL,HERC5,STAT2,OAS2,STAT1,IFI16,IFIT1,IFIT3,ISG15	1.32e-20	8.4e-16	(2020) One Step Ahead: Herpesviruses Light the Way to Understanding Interferon-Stimulated Genes (ISGs).
PMID	PMID:31641281	12	42	9606	OAS3,OASL,IFIH1,HERC5,OAS2,GBP1,IFIT5,IFIT1,IFIT3,PSMB8,ISG15,MX1	OAS3,OASL,IFIH1,HERC5,OAS2,GBP1,IFIT5,IFIT1,IFIT3,PSMB8,ISG15,MX1	1.6e-20	9.86e-16	(2020) A clinical score to guide in decision making for monogenic type I IFNopathies.
PMID	PMID:32325933	12	42	9606	IFIH1,HERC5,MX2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	IFIH1,HERC5,MX2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	1.6e-20	9.86e-16	(2020) RNAseq Reveals the Contribution of Interferon Stimulated Genes to the Increased Host Defense and Decreased PPR Viral Replication in Cattle.
PMID	PMID:24713352	12	42	9606	OAS3,IFIH1,OAS2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	OAS3,IFIH1,OAS2,STAT1,IFIT5,IFIT1,IFIT3,ISG15,DDX58,IRF7,MX1,IFITM3	1.6e-20	9.86e-16	(2014) Interferon-stimulated genes: roles in viral pathogenesis.
PMID	PMID:31364746	11	26	9606	OAS3,OASL,HERC5,MX2,OAS2,XAF1,IFIT1,ISG15,DDX58,SAMD9,IRF7	OAS3,OASL,HERC5,MX2,OAS2,XAF1,IFIT1,ISG15,DDX58,SAMD9,IRF7	1.87e-20	1.1e-15	(2019) Characteristic genes in THP-1 derived macrophages infected with Mycobacterium tuberculosis H37Rv strain identified by integrating bioinformatics methods.
PMID	PMID:25754082	11	26	9606	OAS3,IFIH1,DTX3L,STAT2,OAS2,GBP1,IFIT5,IFIT3,DDX58,IFI35,PARP14	OAS3,IFIH1,DTX3L,STAT2,OAS2,GBP1,IFIT5,IFIT3,DDX58,IFI35,PARP14	1.87e-20	1.1e-15	(2015) Gene networks specific for innate immunity define post-traumatic stress disorder.
PMID	PMID:33123584	10	14	9606	OASL,IFIH1,OAS2,STAT1,GBP1,IFIT1,IFIT3,ISG15,IRF7,MX1	OASL,IFIH1,OAS2,STAT1,GBP1,IFIT1,IFIT3,ISG15,IRF7,MX1	1.96e-20	1.12e-15	(2020) IFN-gamma Mediates the Development of Systemic Lupus Erythematosus.
PMID	PMID:30209859	12	43	9606	OAS3,IFIH1,STAT2,MX2,OAS2,STAT1,XAF1,IFI16,GBP1,DDX58,IRF7,MX1	OAS3,IFIH1,STAT2,MX2,OAS2,STAT1,XAF1,IFI16,GBP1,DDX58,IRF7,MX1	2.04e-20	1.15e-15	(2018) Defects in interferon pathways as potential biomarkers of sensitivity to oncolytic viruses.
