category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
PMID	PMID:26437235	13	124	9606	CMPK2,NT5E,ICAM1,ITGA5,STAT2,PSMB8,HLA-E,DDX58,TYMP,C1S,HLA-B,PNPT1,C1R	CMPK2,NT5E,ICAM1,ITGA5,STAT2,PSMB8,HLA-E,DDX58,TYMP,C1S,HLA-B,PNPT1,C1R	2.26e-09	0.00022	(2015) A systems approach to understanding human rhinovirus and influenza virus infection.
PMID	PMID:34349764	11	78	9606	CD74,BST2,ICAM1,PML,STAT2,TAP1,PSMB8,TAP2,HLA-A,C4A,HLA-B	CD74,BST2,ICAM1,PML,STAT2,TAP1,PSMB8,TAP2,HLA-A,C4A,HLA-B	2.39e-09	0.00023	(2021) Differentially Expressed Gene Pathways in the Conjunctiva of Sjoegren Syndrome Keratoconjunctivitis Sicca.
PMID	PMID:29921316	8	27	9606	NT5E,ICAM1,ITGA1,ITGA5,ALCAM,HLA-C,HLA-A,HLA-B	NT5E,ICAM1,ITGA1,ITGA5,ALCAM,HLA-C,HLA-A,HLA-B	2.42e-09	0.00023	(2018) Induced pluripotent stem cell-derived mesenchymal stem cells activate quiescent T cells and elevate regulatory T cell response via NF-kappaB in allergic rhinitis patients.
PMID	PMID:31262031	11	79	9606	NDUFS7,NDUFA2,NDUFS3,UQCRC2,NDUFB10,NDUFS8,NDUFV1,NDUFS2,UQCRQ,NDUFS1,SOD2	NDUFS7,NDUFA2,NDUFS3,UQCRC2,NDUFB10,NDUFS8,NDUFV1,NDUFS2,UQCRQ,NDUFS1,SOD2	2.69e-09	0.00024	(2019) Reactive Oxygen Species Are Key Mediators of Demyelination in Canine Distemper Leukoencephalitis but not in Theilers Murine Encephalomyelitis.
PMID	PMID:24713352	9	42	9606	BST2,SAMHD1,PML,OAS2,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	BST2,SAMHD1,PML,OAS2,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	2.75e-09	0.00024	(2014) Interferon-stimulated genes: roles in viral pathogenesis.
PMID	PMID:20709292	12	101	9606	CD74,CMPK2,STAT2,OAS2,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,PSMB8,RNF213	CD74,CMPK2,STAT2,OAS2,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,PSMB8,RNF213	2.6e-09	0.00024	(2010) Peptidoglycan recognition proteins protect mice from experimental colitis by promoting normal gut flora and preventing induction of interferon-gamma.
PMID	PMID:31015447	10	60	9606	CD74,BST2,EGFR,OAS2,TRIM14,GBP4,GBP1,IFIT3,PSMB8,HLA-A	CD74,BST2,EGFR,OAS2,TRIM14,GBP4,GBP1,IFIT3,PSMB8,HLA-A	3.06e-09	0.00026	(2019) Molecular subtyping reveals immune alterations associated with progression of bronchial premalignant lesions.
PMID	PMID:26198243	10	60	9606	BST2,PML,STAT2,NUP98,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	BST2,PML,STAT2,NUP98,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	3.06e-09	0.00026	(2015) Resistance to Rhabdoviridae Infection and Subversion of Antiviral Responses.
PMID	PMID:27516145	6	8	9606	NDUFS7,NDUFS3,NDUFS8,NDUFV1,NDUFS2,NDUFS1	NDUFS7,NDUFS3,NDUFS8,NDUFV1,NDUFS2,NDUFS1	3.53e-09	0.00029	(2016) The opposite prognostic effect of NDUFS1 and NDUFS8 in lung cancer reflects the oncojanus role of mitochondrial complex I.
PMID	PMID:23317505	6	8	9606	IFIT5,IFIT1,IFIT3,IFIT2,DDX58,SARS2	IFIT5,IFIT1,IFIT3,IFIT2,DDX58,SARS2	3.53e-09	0.00029	(2013) tRNA binding, structure, and localization of the human interferon-induced protein IFIT5.
PMID	PMID:19167255	6	8	9606	NDUFS7,NDUFS3,NDUFS8,NDUFV1,NDUFS2,NDUFS1	NDUFS7,NDUFS3,NDUFS8,NDUFV1,NDUFS2,NDUFS1	3.53e-09	0.00029	(2009) Rapid screening for nuclear genes mutations in isolated respiratory chain complex I defects.
PMID	PMID:34599159	12	105	9606	ICAM1,OAS2,TRIM14,IFIT5,IFIT1,IFIT3,IFIT2,DDX58,HLA-A,NLRX1,HLA-B,SOD2	ICAM1,OAS2,TRIM14,IFIT5,IFIT1,IFIT3,IFIT2,DDX58,HLA-A,NLRX1,HLA-B,SOD2	3.89e-09	0.0003	(2021) Spatiotemporal proteomic profiling of the pro-inflammatory response to lipopolysaccharide in the THP-1 human leukaemia cell line.
PMID	PMID:19255735	7	17	9606	NDUFS7,NDUFA2,NDUFS3,NDUFS8,NDUFV1,NDUFS2,NDUFS1	NDUFS7,NDUFA2,NDUFS3,NDUFS8,NDUFV1,NDUFS2,NDUFS1	3.83e-09	0.0003	(2009) The antioxidant Trolox restores mitochondrial membrane potential and Ca2+ -stimulated ATP production in human complex I deficiency.
PMID	PMID:31227739	10	63	9606	BST2,NT5E,ITGAV,VDAC1,ITGA1,CD109,ITGA5,ITGA2,ALCAM,VDAC3	BST2,NT5E,ITGAV,VDAC1,ITGA1,CD109,ITGA5,ITGA2,ALCAM,VDAC3	4.66e-09	0.00035	(2019) Molecular phenotyping of the surfaceome of migratory chondroprogenitors and mesenchymal stem cells using biotinylation, glycocapture and quantitative LC-MSMS proteomic analysis.
PMID	PMID:25703554	9	45	9606	STAT2,OAS2,IFI16,GBP2,GBP1,IFIT5,IFIT3,IFIT2,IDO1	STAT2,OAS2,IFI16,GBP2,GBP1,IFIT5,IFIT3,IFIT2,IDO1	4.68e-09	0.00035	(2015) The human immune response to tuberculosis and its treatment: a view from the blood.
PMID	PMID:26562011	8	30	9606	BST2,STAT2,GBP5,GBP4,IFIT3,DDX58,C1S,C1R	BST2,STAT2,GBP5,GBP4,IFIT3,DDX58,C1S,C1R	4.89e-09	0.00035	(2015) Interferon-gamma Inhibits Ebola Virus Infection.
PMID	PMID:33968942	10	64	9606	BST2,SAMHD1,PML,IFI16,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	BST2,SAMHD1,PML,IFI16,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	5.34e-09	0.00037	(2021) Crosstalk Between SUMO and Ubiquitin-Like Proteins: Implication for Antiviral Defense.
PMID	PMID:29506874	7	18	9606	NDUFS7,NDUFS3,NDUFS8,NDUFV1,DARS2,NDUFS2,NDUFS1	NDUFS7,NDUFS3,NDUFS8,NDUFV1,DARS2,NDUFS2,NDUFS1	5.27e-09	0.00037	(2018) MT-ND5 Mutation Exhibits Highly Variable Neurological Manifestations at Low Mutant Load.
PMID	PMID:27434537	10	64	9606	STAT2,OAS2,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,DDX58,IDO1	STAT2,OAS2,GBP4,GBP2,GBP1,IFIT1,IFIT3,IFIT2,DDX58,IDO1	5.34e-09	0.00037	(2016) Full Spectrum of LPS Activation in Alveolar Macrophages of Healthy Volunteers by Whole Transcriptomic Profiling.
PMID	PMID:16142472	6	9	9606	NDUFS7,NDUFS3,NDUFS8,NDUFV1,NDUFS2,NDUFS1	NDUFS7,NDUFS3,NDUFS8,NDUFV1,NDUFS2,NDUFS1	5.83e-09	0.00039	(2005) Sequence analysis of nuclear genes encoding functionally important complex I subunits in children with encephalomyopathy.
PMID	PMID:33335862	9	49	9606	SAMHD1,ICAM1,EGFR,STAT2,OAS2,IFI16,IFIT1,IFIT3,IFIT2	SAMHD1,ICAM1,EGFR,STAT2,OAS2,IFI16,IFIT1,IFIT3,IFIT2	9.04e-09	0.00059	(2020) Extracellular Vesicles in Viral Infections: Two Sides of the Same Coin?
PMID	PMID:31045494	8	33	9606	NDUFS7,NDUFA2,NDUFS3,UQCRC2,NDUFS8,NDUFV1,NDUFS2,NDUFS1	NDUFS7,NDUFA2,NDUFS3,UQCRC2,NDUFS8,NDUFV1,NDUFS2,NDUFS1	9.29e-09	0.00059	(2019) The long non-coding RNA Cerox1 is a post transcriptional regulator of mitochondrial complex I catalytic activity.
PMID	PMID:23704099	10	68	9606	NDUFS7,NDUFA2,NDUFS3,NDUFS8,NDUFV1,NDUFS2,MRPS16,MPV17,TYMP,NDUFS1	NDUFS7,NDUFA2,NDUFS3,NDUFS8,NDUFV1,NDUFS2,MRPS16,MPV17,TYMP,NDUFS1	9.02e-09	0.00059	(2013) Mitochondrial genetics.
PMID	PMID:29693023	8	34	9606	VTN,ICAM1,HLA-C,HLA-A,C1S,C4A,HLA-B,C1R	VTN,ICAM1,HLA-C,HLA-A,C1S,C4A,HLA-B,C1R	1.14e-08	0.00071	(2018) Kidney Transplantation: The Challenge of Human Leukocyte Antigen and Its Therapeutic Strategies.
PMID	PMID:34777392	13	144	9606	CD74,NDUFA2,BST2,KIDINS220,ITGA5,STAT2,OAS2,IFIT3,IFIT2,HLA-C,HLA-E,DDX58,HLA-B	CD74,NDUFA2,BST2,KIDINS220,ITGA5,STAT2,OAS2,IFIT3,IFIT2,HLA-C,HLA-E,DDX58,HLA-B	1.19e-08	0.00073	(2021) Single Dose of a VSV-Based Vaccine Rapidly Protects Macaques From Marburg Virus Disease.
PMID	PMID:29475453	9	51	9606	BST2,OAS2,GBP4,GBP2,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	BST2,OAS2,GBP4,GBP2,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	1.23e-08	0.00075	(2018) Whole transcriptome analysis reveals differential gene expression profile reflecting macrophage polarization in response to influenza A H5N1 virus infection.
PMID	PMID:26372881	8	35	9606	ICAM1,ALCAM,IFI16,HLA-C,HLA-E,DDX58,HLA-A,HLA-B	ICAM1,ALCAM,IFI16,HLA-C,HLA-E,DDX58,HLA-A,HLA-B	1.38e-08	0.00083	(2015) Immune control of oncogenic gamma-herpesviruses.
PMID	PMID:25037686	11	95	9606	BST2,ICAM1,ALCAM,STAT2,IFI16,HLA-C,HLA-E,DDX58,HLA-A,C4A,HLA-B	BST2,ICAM1,ALCAM,STAT2,IFI16,HLA-C,HLA-E,DDX58,HLA-A,C4A,HLA-B	1.55e-08	0.00092	(2014) Interplay between Kaposis sarcoma-associated herpesvirus and the innate immune system.
PMID	PMID:35327371	8	36	9606	SERPING1,GBP1,PSMB8,COL15A1,EFHD2,TYMP,C1S,C1R	SERPING1,GBP1,PSMB8,COL15A1,EFHD2,TYMP,C1S,C1R	1.68e-08	0.00096	(2022) The Proteome of Antibody-Mediated Rejection: From Glomerulitis to Transplant Glomerulopathy.
PMID	PMID:34079533	7	22	9606	SAMHD1,STAT2,IFIT5,IFIT1,IFIT3,DDX58,HLA-B	SAMHD1,STAT2,IFIT5,IFIT1,IFIT3,DDX58,HLA-B	1.65e-08	0.00096	(2021) Paracrine IFN Response Limits ZIKV Infection in Human Sertoli Cells.
PMID	PMID:34120626	9	53	9606	NT5E,ICAM1,EGFR,ITGA1,ITGA5,ITGA2,ALCAM,FAS,HLA-A	NT5E,ICAM1,EGFR,ITGA1,ITGA5,ITGA2,ALCAM,FAS,HLA-A	1.66e-08	0.00096	(2021) High-throughput surface marker screen on primary human breast tissues reveals further cellular heterogeneity.
PMID	PMID:35203449	11	99	9606	ITGAV,ICAM1,CD109,ITGA5,OAS2,GBP1,IFIT5,IFIT1,IFIT2,HLA-A,IDO1	ITGAV,ICAM1,CD109,ITGA5,OAS2,GBP1,IFIT5,IFIT1,IFIT2,HLA-A,IDO1	2.3e-08	0.0011	(2022) Quantitative Proteomics of Polarised Macrophages Derived from Induced Pluripotent Stem Cells.
PMID	PMID:34202390	9	54	9606	NDUFS7,NDUFA2,NDUFS3,SLC25A4,NDUFS8,NDUFV1,NDUFS2,MPV17,NDUFS1	NDUFS7,NDUFA2,NDUFS3,SLC25A4,NDUFS8,NDUFV1,NDUFS2,MPV17,NDUFS1	1.92e-08	0.0011	(2021) Pathogenetic and Prognostic Implications of Increased Mitochondrial Content in Multiple Myeloma.
PMID	PMID:34945765	9	54	9606	CMPK2,ICAM1,RALB,STAT2,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	CMPK2,ICAM1,RALB,STAT2,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	1.92e-08	0.0011	(2021) Personal Network Inference Unveils Heterogeneous Immune Response Patterns to Viral Infection in Children with Acute Wheezing.
PMID	PMID:32164778	8	37	9606	BST2,STAT2,OAS2,GBP2,IFIT1,IFIT3,IFIT2,IDO1	BST2,STAT2,OAS2,GBP2,IFIT1,IFIT3,IFIT2,IDO1	2.02e-08	0.0011	(2020) Identification of molecules associated with response to abatacept in patients with rheumatoid arthritis.
PMID	PMID:32983049	9	55	9606	CMPK2,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,DDX58,C1S	CMPK2,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,DDX58,C1S	2.21e-08	0.0011	(2020) Transcriptomic Analysis and Functional Characterization Reveal the Duck Interferon Regulatory Factor 1 as an Important Restriction Factor in the Replication of Tembusu Virus.
PMID	PMID:31844670	7	23	9606	NDUFS7,NDUFA2,NDUFS3,NDUFS8,NDUFV1,NDUFS2,NDUFS1	NDUFS7,NDUFA2,NDUFS3,NDUFS8,NDUFV1,NDUFS2,NDUFS1	2.14e-08	0.0011	(2019) High-resolution cryo-EM structures of respiratory complex I: Mechanism, assembly, and disease.
PMID	PMID:28251805	6	12	9606	SERPING1,HLA-A,C1S,C4A,HLA-B,C1R	SERPING1,HLA-A,C1S,C4A,HLA-B,C1R	2.11e-08	0.0011	(2017) Effect of the Anti-C1s Humanized Antibody TNT009 and Its Parental Mouse Variant TNT003 on HLA Antibody-Induced Complement Activation-A Preclinical In Vitro Study.
PMID	PMID:28473804	7	23	9606	VTN,LMAN1,SERPING1,ITGA2,C1S,C4A,C1R	VTN,LMAN1,SERPING1,ITGA2,C1S,C4A,C1R	2.14e-08	0.0011	(2017) The Complement System: A Prey of Trypanosoma cruzi.
PMID	PMID:27655682	9	54	9606	PANX1,CD97,NECTIN2,BST2,EGFR,ITGA1,CD109,ALCAM,FAS	PANX1,CD97,PVRL2,BST2,EGFR,ITGA1,CD109,ALCAM,FAS	1.92e-08	0.0011	(2016) A rational approach for cancer stem-like cell isolation and characterization using CD44 and prominin-1(CD133) as selection markers.
PMID	PMID:22046403	11	99	9606	PGRMC1,CMPK2,NT5E,SERPING1,NDUFS8,TGM2,IFIT1,DDX58,SLC25A12,IDO1,RNF213	PGRMC1,CMPK2,NT5E,SERPING1,NDUFS8,TGM2,IFIT1,DDX58,SLC25A12,IDO1,RNF213	2.3e-08	0.0011	(2011) Investigation of variation in gene expression profiling of human blood by extended principle component analysis.
PMID	PMID:34207861	8	38	9606	STAT2,IFI16,IFIT1,IFIT2,HLA-C,DDX58,HLA-A,HLA-B	STAT2,IFI16,IFIT1,IFIT2,HLA-C,DDX58,HLA-A,HLA-B	2.43e-08	0.0012	(2021) Rintatolimod Induces Antiviral Activities in Human Pancreatic Cancer Cells: Opening for an Anti-COVID-19 Opportunity in Cancer Patients?
PMID	PMID:31635289	10	77	9606	CMPK2,LGALS3BP,OAS2,TAP1,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	CMPK2,LGALS3BP,OAS2,TAP1,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	2.64e-08	0.0012	(2019) An Acute Stress Model in New Zealand White Rabbits Exhibits Altered Immune Response to Infection with West Nile Virus.
PMID	PMID:30283459	9	56	9606	CD74,ICAM1,STAT2,OAS2,GBP5,GBP4,IFIT1,IFIT3,IFIT2	CD74,ICAM1,STAT2,OAS2,GBP5,GBP4,IFIT1,IFIT3,IFIT2	2.55e-08	0.0012	(2018) Genome-Wide Inhibition of Pro-atherogenic Gene Expression by Multi-STAT Targeting Compounds as a Novel Treatment Strategy of CVDs.
PMID	PMID:26469538	9	56	9606	STAT2,OAS2,IFI16,GBP5,GBP2,GBP1,IFIT5,IFIT3,IFIT2	STAT2,OAS2,IFI16,GBP5,GBP2,GBP1,IFIT5,IFIT3,IFIT2	2.55e-08	0.0012	(2015) Expression profiling of lymph nodes in tuberculosis patients reveal inflammatory milieu at site of infection.
PMID	PMID:23071754	11	100	9606	BST2,NT5E,LGALS3BP,EGFR,STAT2,OAS2,GBP1,IFIT1,IFIT3,IFIT2,PSMB8	BST2,NT5E,LGALS3BP,EGFR,STAT2,OAS2,GBP1,IFIT1,IFIT3,IFIT2,PSMB8	2.53e-08	0.0012	(2012) TFPI alpha and beta regulate mRNAs and microRNAs involved in cancer biology and in the immune system in breast cancer cells.
PMID	PMID:34571733	12	128	9606	PML,EGFR,SLFN5,STAT2,FAS,IFI16,GBP1,IFIT1,IFIT3,IFIT2,DDX58,IDO1	PML,EGFR,SLFN5,STAT2,FAS,IFI16,GBP1,IFIT1,IFIT3,IFIT2,DDX58,IDO1	2.99e-08	0.0013	(2021) The Yin and Yang of Type I IFNs in Cancer Promotion and Immune Activation.
PMID	PMID:31917109	6	13	9606	NDUFS7,NDUFS3,NDUFS8,NDUFV1,NDUFS2,NDUFS1	NDUFS7,NDUFS3,NDUFS8,NDUFV1,NDUFS2,NDUFS1	3.05e-08	0.0013	(2020) Pathogenic variants in NUBPL result in failure to assemble the matrix arm of complex I and cause a complex leukoencephalopathy with thalamic involvement.
PMID	PMID:33043033	9	57	9606	CD74,ICAM1,HBA1,CTSS,HLA-C,HLA-E,TYMP,HLA-A,HLA-B	CD74,ICAM1,HBA1,CTSS,HLA-C,HLA-E,TYMP,HLA-A,HLA-B	2.92e-08	0.0013	(2020) Borrelia burgdorferi-Induced Changes in the Class II Self-Immunopeptidome Displayed on HLA-DR Molecules Expressed by Dendritic Cells.
PMID	PMID:26914579	6	13	9606	NDUFS7,NDUFS3,NDUFS8,NDUFV1,NDUFS2,NDUFS1	NDUFS7,NDUFS3,NDUFS8,NDUFV1,NDUFS2,NDUFS1	3.05e-08	0.0013	(2016) Targeting insect mitochondrial complex I for plant protection.
PMID	PMID:27533247	9	57	9606	CMPK2,ITGA1,STAT2,OAS2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2	CMPK2,ITGA1,STAT2,OAS2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2	2.92e-08	0.0013	(2016) Novel biomarkers of resistance of pancreatic cancer cells to oncolytic vesicular stomatitis virus.
PMID	PMID:24380850	7	24	9606	OAS2,GBP5,GBP4,GBP1,IFIT1,IFIT3,IFIT2	OAS2,GBP5,GBP4,GBP1,IFIT1,IFIT3,IFIT2	2.73e-08	0.0013	(2014) Divergent gene expression responses to complicated grief and non-complicated grief.
PMID	PMID:33806942	8	40	9606	CD74,EGFR,IFIT3,IFIT2,PSMB8,DDX58,HLA-A,HLA-B	CD74,EGFR,IFIT3,IFIT2,PSMB8,DDX58,HLA-A,HLA-B	3.45e-08	0.0014	(2021) Transcriptomic Analysis Reveals Host miRNAs Correlated with Immune Gene Dysregulation during Fatal Disease Progression in the Ebola Virus Cynomolgus Macaque Disease Model.
PMID	PMID:32242014	7	25	9606	NDUFA2,NDUFS3,VDAC1,NDUFS8,NDUFV1,NDUFS2,NDUFS1	NDUFA2,NDUFS3,VDAC1,NDUFS8,NDUFV1,NDUFS2,NDUFS1	3.47e-08	0.0014	(2020) A salvage pathway maintains highly functional respiratory complex I.
PMID	PMID:33205073	9	58	9606	PANX1,BTN3A3,GBP4,GBP1,HLA-C,HLA-E,HLA-B,IDO1,GSDMD	PANX1,BTN3A3,GBP4,GBP1,HLA-C,HLA-E,HLA-B,IDO1,GSDMD	3.34e-08	0.0014	(2020) Human T Cells Expressing a CD19 CAR-T Receptor Provide Insights into Mechanisms of Human CD19-Positive beta Cell Destruction.
PMID	PMID:30833945	7	25	9606	IFIT1,IFIT3,IFIT2,PSMB8,HLA-C,HLA-A,HLA-B	IFIT1,IFIT3,IFIT2,PSMB8,HLA-C,HLA-A,HLA-B	3.47e-08	0.0014	(2019) Pro-inflammatory Cytokines Alter the Immunopeptidome Landscape by Modulation of HLA-B Expression.
PMID	PMID:31949544	7	25	9606	BST2,OAS2,IFIT5,IFIT1,IFIT3,IFIT2,PSMB8	BST2,OAS2,IFIT5,IFIT1,IFIT3,IFIT2,PSMB8	3.47e-08	0.0014	(2019) Bioinformatics Analysis of Potential Key Genes in Trastuzumab-Resistant Gastric Cancer.
PMID	PMID:23847613	9	58	9606	BST2,SAMHD1,STAT2,OAS2,IFI16,IFIT1,IFIT3,IFIT2,DDX58	BST2,SAMHD1,STAT2,OAS2,IFI16,IFIT1,IFIT3,IFIT2,DDX58	3.34e-08	0.0014	(2013) The Interferon-Signature of Sjoegrens Syndrome: How Unique Biomarkers Can Identify Underlying Inflammatory and Immunopathological Mechanisms of Specific Diseases.
PMID	PMID:33450175	9	59	9606	BST2,SAMHD1,IFI16,GBP5,GBP2,IFIT1,IFIT3,IFIT2,DDX58	BST2,SAMHD1,IFI16,GBP5,GBP2,IFIT1,IFIT3,IFIT2,DDX58	3.82e-08	0.0015	(2021) Evolutionary conflicts and adverse effects of antiviral factors.
PMID	PMID:27940020	8	41	9606	NDUFS7,NDUFA2,NDUFS3,NDUFB10,NDUFS8,NDUFV1,NDUFS2,NDUFS1	NDUFS7,NDUFA2,NDUFS3,NDUFB10,NDUFS8,NDUFV1,NDUFS2,NDUFS1	4.08e-08	0.0016	(2017) Subunit NDUFV3 is present in two distinct isoforms in mammalian complex I.
PMID	PMID:30779786	7	26	9606	OAS2,IFI16,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	OAS2,IFI16,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	4.36e-08	0.0017	(2019) Human IFIT proteins inhibit lytic replication of KSHV: A new feed-forward loop in the innate immune system.
RCTM	HSA-913531	22	196	9606	BST2,SAMHD1,ICAM1,PML,STAT2,NUP98,OAS2,TRIM14,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,PSMB8,HLA-C,HLA-E,DDX58,HLA-A,HLA-B	BST2,SAMHD1,ICAM1,PML,STAT2,NUP98,OAS2,TRIM14,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,PSMB8,HLA-C,HLA-E,DDX58,HLA-A,HLA-B	1.37e-15	2.97e-12	Interferon Signaling
RCTM	HSA-909733	14	69	9606	BST2,SAMHD1,STAT2,OAS2,GBP2,IFIT5,IFIT1,IFIT3,IFIT2,PSMB8,HLA-C,HLA-E,HLA-A,HLA-B	BST2,SAMHD1,STAT2,OAS2,GBP2,IFIT5,IFIT1,IFIT3,IFIT2,PSMB8,HLA-C,HLA-E,HLA-A,HLA-B	1.83e-13	1.98e-10	Interferon alpha/beta signaling
RCTM	HSA-168256	54	1956	9606	CD74,PGRMC1,GLA,VTN,PANX1,CD97,BTN3A3,NECTIN2,BST2,ITGAV,LMNB1,SAMHD1,ICAM1,PML,SERPING1,LAMTOR1,F2,STAT2,NUP98,CPNE1,RAP2B,OAS2,TRIM14,TAP1,C6orf120,IFI16,CTSS,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,PSMB8,TAP2,ABI1,HLA-C,HLA-E,DDX58,CD99,HLA-A,C1S,NLRX1,C4A,HLA-B,ANO6,LAMTOR3,GSDMD,C1R,SOD2,RAB31,RNF213	CD74,PGRMC1,GLA,VTN,PANX1,CD97,BTN3A3,PVRL2,BST2,ITGAV,LMNB1,SAMHD1,ICAM1,PML,SERPING1,LAMTOR1,F2,STAT2,NUP98,CPNE1,RAP2B,OAS2,TRIM14,TAP1,C6orf120,IFI16,CTSS,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,PSMB8,TAP2,ABI1,HLA-C,HLA-E,DDX58,CD99,HLA-A,C1S,NLRX1,C4A,HLA-B,ANO6,LAMTOR3,GSDMD,C1R,SOD2,RAB31,RNF213	5.98e-11	4.33e-08	Immune System
RCTM	HSA-877300	12	88	9606	ICAM1,PML,OAS2,TRIM14,GBP5,GBP4,GBP2,GBP1,HLA-C,HLA-E,HLA-A,HLA-B	ICAM1,PML,OAS2,TRIM14,GBP5,GBP4,GBP2,GBP1,HLA-C,HLA-E,HLA-A,HLA-B	6.23e-10	3.38e-07	Interferon gamma signaling
RCTM	HSA-611105	11	101	9606	NDUFS7,NDUFA2,SCO1,NDUFS3,UQCRC2,NDUFB10,NDUFS8,NDUFV1,NDUFS2,UQCRQ,NDUFS1	NDUFS7,NDUFA2,SCO1,NDUFS3,UQCRC2,NDUFB10,NDUFS8,NDUFV1,NDUFS2,UQCRQ,NDUFS1	2.78e-08	1.21e-05	Respiratory electron transport
RCTM	HSA-1428517	13	176	9606	NDUFS7,NDUFA2,SCO1,NDUFS3,VDAC1,UQCRC2,NDUFB10,PDPR,NDUFS8,NDUFV1,NDUFS2,UQCRQ,NDUFS1	NDUFS7,NDUFA2,SCO1,NDUFS3,VDAC1,UQCRC2,NDUFB10,PDPR,NDUFS8,NDUFV1,NDUFS2,UQCRQ,NDUFS1	1.08e-07	3.92e-05	The citric acid (TCA) cycle and respiratory electron transport
RCTM	HSA-6799198	8	55	9606	NDUFS7,NDUFA2,NDUFS3,NDUFB10,NDUFS8,NDUFV1,NDUFS2,NDUFS1	NDUFS7,NDUFA2,NDUFS3,NDUFB10,NDUFS8,NDUFV1,NDUFS2,NDUFS1	3.09e-07	8.39e-05	Complex I biogenesis
RCTM	HSA-1236977	5	11	9606	CTSS,HLA-C,HLA-E,HLA-A,HLA-B	CTSS,HLA-C,HLA-E,HLA-A,HLA-B	4.88e-07	0.00011	Endosomal/Vacuolar pathway
RCTM	HSA-1280215	24	681	9606	BST2,LMNB1,SAMHD1,ICAM1,PML,STAT2,NUP98,OAS2,TRIM14,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,PSMB8,HLA-C,HLA-E,DDX58,HLA-A,HLA-B,SOD2	BST2,LMNB1,SAMHD1,ICAM1,PML,STAT2,NUP98,OAS2,TRIM14,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,PSMB8,HLA-C,HLA-E,DDX58,HLA-A,HLA-B,SOD2	4.37e-07	0.00011	Cytokine Signaling in Immune system
RCTM	HSA-168249	30	1025	9606	PGRMC1,GLA,VTN,PANX1,CD97,BST2,ITGAV,SERPING1,LAMTOR1,F2,CPNE1,RAP2B,C6orf120,IFI16,CTSS,PSMB8,ABI1,HLA-C,HLA-E,DDX58,HLA-A,C1S,NLRX1,C4A,HLA-B,ANO6,LAMTOR3,GSDMD,C1R,RAB31	PGRMC1,GLA,VTN,PANX1,CD97,BST2,ITGAV,SERPING1,LAMTOR1,F2,CPNE1,RAP2B,C6orf120,IFI16,CTSS,PSMB8,ABI1,HLA-C,HLA-E,DDX58,HLA-A,C1S,NLRX1,C4A,HLA-B,ANO6,LAMTOR3,GSDMD,C1R,RAB31	6.75e-07	0.00013	Innate Immune System
RCTM	HSA-983170	6	25	9606	TAP1,TAP2,HLA-C,HLA-E,HLA-A,HLA-B	TAP1,TAP2,HLA-C,HLA-E,HLA-A,HLA-B	7.45e-07	0.00013	Antigen Presentation: Folding, assembly and peptide loading of class I MHC
RCTM	HSA-1236975	9	97	9606	ITGAV,TAP1,CTSS,PSMB8,TAP2,HLA-C,HLA-E,HLA-A,HLA-B	ITGAV,TAP1,CTSS,PSMB8,TAP2,HLA-C,HLA-E,HLA-A,HLA-B	1.8e-06	0.0003	Antigen processing-Cross presentation
