category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
PMID	PMID:23781071	9	51	9606	SAMHD1,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	SAMHD1,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	1.6e-17	7.87e-13	(2013) A short hairpin RNA screen of interferon-stimulated genes identifies a novel negative regulator of the cellular antiviral response.
PMID	PMID:27479908	10	92	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	1.72e-17	7.98e-13	(2016) Tensor decomposition for multiple-tissue gene expression experiments.
PMID	PMID:34205050	9	52	9606	SLC15A3,OASL,MX2,TRIM14,IFIT1,IFIT3,ISG15,DDX58,MX1	SLC15A3,OASL,MX2,TRIM14,IFIT1,IFIT3,ISG15,DDX58,MX1	1.87e-17	8.56e-13	(2021) Comparative Analysis of Public RNA-Sequencing Data from Human Intestinal Enteroid (HIEs) Infected with Enteric RNA Viruses Identifies Universal and Virus-Specific Epithelial Responses.
PMID	PMID:32114504	8	25	9606	OAS3,OASL,IFIH1,OAS2,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,IFIH1,OAS2,ISG15,DDX58,RSAD2,MX1	1.87e-17	8.56e-13	(2020) Efficient acute and chronic infection of stem cell-derived hepatocytes by hepatitis C virus.
PMID	PMID:34188173	9	53	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,DDX58,MX1	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,DDX58,MX1	2.19e-17	9.81e-13	(2021) SCD2-mediated monounsaturated fatty acid metabolism regulates cGAS-STING-dependent type I IFN responses in CD4(+) T cells.
PMID	PMID:34527935	9	53	9606	PARP12,IFIH1,OAS2,TDRD7,IFIT3,DDX58,HELZ2,PARP14,RNF213	PARP12,IFIH1,OAS2,TDRD7,IFIT3,DDX58,HELZ2,PARP14,RNF213	2.19e-17	9.81e-13	(2021) Investigation of Genes Associated With Atherosclerosis in Patients With Systemic Lupus Erythematosus.
PMID	PMID:35047003	9	53	9606	OAS3,HERC6,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	OAS3,HERC6,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	2.19e-17	9.81e-13	(2021) Exploring the Differences in Molecular Mechanisms and Key Biomarkers Between Membranous Nephropathy and Lupus Nephritis Using Integrated Bioinformatics Analysis.
PMID	PMID:30055107	8	26	9606	IFIH1,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	IFIH1,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	2.44e-17	1.06e-12	(2018) Revisiting the Paradox of Interferon-Stimulated Gene Expression as a Predictor of Hepatitis C Virus Treatment Response, a Decade Later.
PMID	PMID:25754082	8	26	9606	OAS3,IFIH1,DTX3L,OAS2,IFIT3,DDX58,RSAD2,PARP14	OAS3,IFIH1,DTX3L,OAS2,IFIT3,DDX58,RSAD2,PARP14	2.44e-17	1.06e-12	(2015) Gene networks specific for innate immunity define post-traumatic stress disorder.
PMID	PMID:30471916	9	54	9606	OAS3,OASL,DTX3L,OAS2,TRIM14,IFIT1,IFIT3,DDX58,MX1	OAS3,OASL,DTX3L,OAS2,TRIM14,IFIT1,IFIT3,DDX58,MX1	2.55e-17	1.08e-12	(2018) Interactome and Proteome Dynamics Uncover Immune Modulatory Associations of the Pathogen Sensing Factor cGAS.
PMID	PMID:29724035	10	97	9606	OAS3,IFIH1,HERC6,OAS2,IFIT1,IFIT3,ISG15,DDX58,LGALS9,MX1	OAS3,IFIH1,HERC6,OAS2,IFIT1,IFIT3,ISG15,DDX58,LGALS9,MX1	2.83e-17	1.19e-12	(2018) Involvement of Pro-Inflammatory Macrophages in Liver Pathology of Pirital Virus-Infected Syrian Hamsters.
PMID	PMID:33344524	8	27	9606	OASL,IFIH1,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OASL,IFIH1,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	3.16e-17	1.31e-12	(2020) Quantitative Proteomic Analysis of Duck Embryo Fibroblasts Infected With Novel Duck Reovirus.
PMID	PMID:35262626	10	99	9606	OAS3,OASL,SAMHD1,IFIH1,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	OAS3,OASL,SAMHD1,IFIH1,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	3.43e-17	1.41e-12	(2022) DNA damage contributes to neurotoxic inflammation in Aicardi-Goutieres syndrome astrocytes.
PMID	PMID:32276512	8	28	9606	OAS3,OASL,IFIH1,OAS2,IFIT3,ISG15,DDX58,MX1	OAS3,OASL,IFIH1,OAS2,IFIT3,ISG15,DDX58,MX1	4.06e-17	1.65e-12	(2020) 2, 5-Oligoadenylate Synthetase 2 (OAS2) Inhibits Zika Virus Replication through Activation of Type Iota IFN Signaling Pathway.
PMID	PMID:21939710	8	28	9606	OAS3,OASL,IFIH1,MX2,OAS2,ISG15,DDX58,MX1	OAS3,OASL,IFIH1,MX2,OAS2,ISG15,DDX58,MX1	4.06e-17	1.65e-12	(2011) Genetic polymorphisms in host antiviral genes: associations with humoral and cellular immunity to measles vaccine.
PMID	PMID:32802200	10	102	9606	OAS3,OASL,IFIH1,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,IFIH1,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	4.54e-17	1.81e-12	(2020) Roles of long non-coding RNAs and emerging RNA-binding proteins in innate antiviral responses.
PMID	PMID:33363045	9	58	9606	OAS3,OASL,IFIH1,MX2,OAS2,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,IFIH1,MX2,OAS2,ISG15,DDX58,RSAD2,MX1	4.6e-17	1.81e-12	(2020) Fundamental Characteristics of Bat Interferon Systems.
RCTM	HSA-909733	10	69	9606	OAS3,OASL,SAMHD1,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	OAS3,OASL,SAMHD1,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	1.18e-18	2.56e-15	Interferon alpha/beta signaling
RCTM	HSA-913531	12	196	9606	OAS3,OASL,SAMHD1,MX2,OAS2,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,SAMHD1,MX2,OAS2,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	3.61e-18	3.92e-15	Interferon Signaling
RCTM	HSA-1169410	8	81	9606	OAS3,OASL,MX2,OAS2,IFIT1,ISG15,DDX58,MX1	OAS3,OASL,MX2,OAS2,IFIT1,ISG15,DDX58,MX1	9.12e-14	5.74e-11	Antiviral mechanism by IFN-stimulated genes
RCTM	HSA-168256	18	1956	9606	OAS3,OASL,SAMHD1,IFIH1,HERC6,DTX3L,MX2,OAS2,TRIM14,TAP1,IFIT1,IFIT3,ISG15,DDX58,RSAD2,LGALS9,MX1,RNF213	OAS3,OASL,SAMHD1,IFIH1,HERC6,DTX3L,MX2,OAS2,TRIM14,TAP1,IFIT1,IFIT3,ISG15,DDX58,RSAD2,LGALS9,MX1,RNF213	7.93e-14	5.74e-11	Immune System
RCTM	HSA-1280215	13	681	9606	OAS3,OASL,SAMHD1,MX2,OAS2,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2,LGALS9,MX1	OAS3,OASL,SAMHD1,MX2,OAS2,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2,LGALS9,MX1	2.16e-13	9.38e-11	Cytokine Signaling in Immune system
RCTM	HSA-8983711	4	9	9606	OAS3,OASL,OAS2,DDX58	OAS3,OASL,OAS2,DDX58	1.23e-09	4.45e-07	OAS antiviral response
RCTM	HSA-1169408	5	73	9606	MX2,IFIT1,ISG15,DDX58,MX1	MX2,IFIT1,ISG15,DDX58,MX1	3.52e-08	1.09e-05	ISG15 antiviral mechanism
RCTM	HSA-877300	4	88	9606	OAS3,OASL,OAS2,TRIM14	OAS3,OASL,OAS2,TRIM14	4.5e-06	0.0012	Interferon gamma signaling
RCTM	HSA-936440	3	33	9606	IFIH1,ISG15,DDX58	IFIH1,ISG15,DDX58	1.12e-05	0.0027	Negative regulators of DDX58/IFIH1 signaling
RCTM	HSA-933543	2	12	9606	IFIH1,DDX58	IFIH1,DDX58	0.00013	0.0261	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
RCTM	HSA-918233	2	14	9606	IFIH1,DDX58	IFIH1,DDX58	0.00017	0.0309	TRAF3-dependent IRF activation pathway
WikiPathways	WP4197	4	23	9606	TAP1,IFIT1,IFIT3,MX1	TAP1,IFIT1,IFIT3,MX1	2.98e-08	2.02e-05	Immune response to tuberculosis
WikiPathways	WP4868	4	31	9606	OAS3,IFIH1,OAS2,DDX58	OAS3,IFIH1,OAS2,DDX58	8.84e-08	3e-05	Type I interferon induction and signaling during SARS-CoV-2 infection
WikiPathways	WP4880	4	33	9606	OAS3,IFIH1,OAS2,DDX58	OAS3,IFIH1,OAS2,DDX58	1.11e-07	3e-05	Host-pathogen interaction of human coronaviruses - interferon induction
WikiPathways	WP4705	3	16	9606	SAMHD1,IFIH1,DDX58	SAMHD1,IFIH1,DDX58	1.55e-06	0.00026	Pathways of nucleic acid metabolism and innate immune sensing
WikiPathways	WP3865	3	59	9606	IFIH1,ISG15,DDX58	IFIH1,ISG15,DDX58	5.83e-05	0.0079	Novel intracellular components of RIG-I-like receptor (RLR) pathway
WikiPathways	WP4341	3	71	9606	OAS2,ISG15,RSAD2	OAS2,ISG15,RSAD2	9.89e-05	0.0112	Non-genomic actions of 1,25 dihydroxyvitamin D3
HPO	HP:0030355	3	15	9606	SP110,SAMHD1,IFIH1	SP110,SAMHD1,IFIH1	1.3e-06	0.0129	Abnormal serum interferon-gamma level
HPO	HP:0002135	3	38	9606	SAMHD1,IFIH1,ISG15	SAMHD1,IFIH1,ISG15	1.67e-05	0.0331	Basal ganglia calcification
NetworkNeighborAL	CL:19379	18	83	9606	OAS3,OASL,SP110,SAMHD1,PARP12,IFIH1,HERC6,DTX3L,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1,PARP14,RNF213	OAS3,OASL,SP110,SAMHD1,PARP12,IFIH1,HERC6,DTX3L,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1,PARP14,RNF213	1.75e-37	7.96e-34	Mixed, incl. interferon alpha/beta signaling, and negative regulation of type i interferon production
NetworkNeighborAL	CL:19385	17	61	9606	OAS3,OASL,SP110,PARP12,IFIH1,HERC6,DTX3L,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1,PARP14,RNF213	OAS3,OASL,SP110,PARP12,IFIH1,HERC6,DTX3L,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1,PARP14,RNF213	8.26e-37	1.88e-33	Interferon alpha/beta signaling, and Negative regulators of DDX58/IFIH1 signaling
NetworkNeighborAL	CL:19389	15	42	9606	OAS3,OASL,SP110,PARP12,HERC6,DTX3L,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1,PARP14,RNF213	OAS3,OASL,SP110,PARP12,HERC6,DTX3L,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1,PARP14,RNF213	1.55e-33	1.41e-30	Interferon alpha/beta signaling, and ISG15-protein conjugation
NetworkNeighborAL	CL:19391	10	36	9606	OAS3,OASL,HERC6,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	OAS3,OASL,HERC6,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	3.41e-21	2.58e-18	Interferon alpha/beta signaling, and ISG15-protein conjugation
NetworkNeighborAL	CL:19397	8	16	9606	OAS3,OASL,MX2,OAS2,IFIT1,IFIT3,RSAD2,MX1	OAS3,OASL,MX2,OAS2,IFIT1,IFIT3,RSAD2,MX1	9.95e-19	6.46e-16	Microphthalmia with limb anomalies, and Interferon alpha/beta signaling
NetworkNeighborAL	CL:19399	6	11	9606	OAS3,MX2,OAS2,IFIT1,IFIT3,RSAD2	OAS3,MX2,OAS2,IFIT1,IFIT3,RSAD2	2.11e-14	1.06e-11	Mixed, incl. 2-5-oligoadenylate synthetase activity, and nephropathia epidemica
NetworkNeighborAL	CL:19402	4	5	9606	OAS2,IFIT1,IFIT3,RSAD2	OAS2,IFIT1,IFIT3,RSAD2	2.17e-10	9.88e-08	Mixed, incl. 4fe-4s single cluster domain, and interferon-induced protein with tetratricopeptide repeats 3
NetworkNeighborAL	CL:19463	4	5	9606	PARP12,DTX3L,PARP14,RNF213	PARP12,DTX3L,PARP14,RNF213	2.17e-10	9.88e-08	Appr-1-p processing enzyme, and DTX3L, RING-HC finger
NetworkNeighborAL	CL:19493	2	5	9606	IFIH1,DDX58	IFIH1,DDX58	3.01e-05	0.0114	Caspase recruitment domain, and TRIM25, PRY/SPRY domain
